"id","date","record","title","fileUrl","type","result","recordUrl","detailsUrl","videoUrl","affirmativeCount","negativeCount","abstentionCount","absentCount"
10,"2016-05-18",2,"COBOS Y OTROS: PROYECTO DE LEY DE SISTEMA DE AHORRO PARA EL FOMENTO DE LA INVERSION EN VIVIENDAS ""CASA DE AHORRO"". O.D. 31/2016","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2016/31","EN GENERAL","AFIRMATIVO","/votaciones/verActaVotacion/10","/votaciones/detalleActa/10","https://youtu.be/LVOznXwxJ_g",48,0,0,24
11,"2016-05-18",3,"COBOS Y OTROS: PROYECTO DE LEY DE SISTEMA DE AHORRO PARA EL FOMENTO DE LA INVERSION EN VIVIENDAS ""CASA DE AHORRO"". O.D. 31/2016","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2016/31","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/11","/votaciones/detalleActa/11","https://youtu.be/LVOznXwxJ_g",46,0,0,26
4,"2016-04-27",1,"LOVERA Y OTROS: PROYECTO DE LEY DECLARANDO LA EMERGENCIA PUBLICA EN MATERIA OCUPACIONAL POR EL TERMINO DE 180 DIAS, EN TODO EL TERRITORIO NACIONAL. O.D. 22/2016","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2016/22","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/4","/votaciones/detalleActa/4","https://youtu.be/HMKGIHCdqf0",48,16,0,8
5,"2016-04-27",2,"RODRIGUEZ SAA Y OTROS: PROYECTO DE LEY MODIFICANDO LA LEY 24.156 - ADMINISTRACION FINANCIERA Y DE LOS SISTEMAS DE CONTROL DEL SECTOR PUBLICO NACIONAL -, ESTABLECIENDO QUE EL PEN NO PODRA REALIZAR OPERACIONES DE CREDITO PUBLICO NI REESTRUCTURAR DEUDA PUBLICA, SIN PREVIA AUTORIZACION POR LEY ESPECIAL O.D. 12/2016","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2016/12","EN GENERAL","AFIRMATIVO","/votaciones/verActaVotacion/5","/votaciones/detalleActa/5","https://youtu.be/HMKGIHCdqf0",60,0,0,12
6,"2016-04-27",3,"RODRIGUEZ SAA Y OTROS: PROYECTO DE LEY MODIFICANDO LA LEY 24.156 - ADMINISTRACION FINANCIERA Y DE LOS SISTEMAS DE CONTROL DEL SECTOR PUBLICO NACIONAL -, ESTABLECIENDO QUE EL PEN NO PODRA REALIZAR OPERACIONES DE CREDITO PUBLICO NI REESTRUCTURAR DEUDA PUBLICA, SIN PREVIA AUTORIZACION POR LEY ESPECIAL O.D. 12/2016, Art. 1, Art. 2, Art. 3, Art. 5","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2016/12","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/6","/votaciones/detalleActa/6","https://youtu.be/HMKGIHCdqf0",57,2,0,13
7,"2016-04-27",4,"RODRIGUEZ SAA Y OTROS: PROYECTO DE LEY MODIFICANDO LA LEY 24.156 - ADMINISTRACION FINANCIERA Y DE LOS SISTEMAS DE CONTROL DEL SECTOR PUBLICO NACIONAL -, ESTABLECIENDO QUE EL PEN NO PODRA REALIZAR OPERACIONES DE CREDITO PUBLICO NI REESTRUCTURAR DEUDA PUBLICA, SIN PREVIA AUTORIZACION POR LEY ESPECIAL O.D. 12/2016, Art. 4","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2016/12","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/7","/votaciones/detalleActa/7","https://youtu.be/HMKGIHCdqf0",44,15,0,13
8,"2016-04-27",5,"FELLNER Y OTROS: PROYECTO DE LEY DECLARANDO ZONAS DE DESASTRE Y EMERGENCIA ECONOMICA Y SOCIAL POR EL PLAZO DE 180 DIAS, A DIVERSAS LOCALIDADES DE LA PCIA. DE JUJUY, AFECTADAS POR INTENSAS LLUVIAS. S-4228/15-PL","/parlamentario/comisiones/verExp/4228.15/S/PL","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/8","/votaciones/detalleActa/8","https://youtu.be/HMKGIHCdqf0",53,0,0,19
1,"2016-03-30",1,"SECRETARIA PARLAMENTA. COMUNICA FE DE ERRATA EN EL PROYECTO DE LEY EN REVISION PROPICIANDO LA ADOPCION DE MEDIDAS TENDIENTES A CANCELAR, CON QUITAS SIGNIFICATIVAS, LA DEUDA EN CESACION DE PAGOS DERIVADA DE UNA SERIE DE TITULOS PUBLICOS EN DEFAULT DESDE DEL AÑO 2001. (REF. CD 3/16) O.D. 11/2016","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2016/11","EN GENERAL","AFIRMATIVO","/votaciones/verActaVotacion/1","/votaciones/detalleActa/1","https://youtu.be/z_0VX3CZGss",54,16,0,2
2,"2016-03-30",2,"SECRETARIA PARLAMENTA. COMUNICA FE DE ERRATA EN EL PROYECTO DE LEY EN REVISION PROPICIANDO LA ADOPCION DE MEDIDAS TENDIENTES A CANCELAR, CON QUITAS SIGNIFICATIVAS, LA DEUDA EN CESACION DE PAGOS DERIVADA DE UNA SERIE DE TITULOS PUBLICOS EN DEFAULT DESDE DEL AÑO 2001. (REF. CD 3/16) O.D. 11/2016, Art. 1, Art. 2, Art. 3, Art. 4, Art. 5, Art. 6, Art. 8, Art. 9, Art. 10, Art. 12, Art. 13, Art. 14, Art. 15, Art. 16, Art. 17, Art. 18, Art. 19, Art. 20","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2016/11","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/2","/votaciones/detalleActa/2","https://youtu.be/z_0VX3CZGss",54,16,0,2
3,"2016-03-30",3,"SECRETARIA PARLAMENTA. COMUNICA FE DE ERRATA EN EL PROYECTO DE LEY EN REVISION PROPICIANDO LA ADOPCION DE MEDIDAS TENDIENTES A CANCELAR, CON QUITAS SIGNIFICATIVAS, LA DEUDA EN CESACION DE PAGOS DERIVADA DE UNA SERIE DE TITULOS PUBLICOS EN DEFAULT DESDE DEL AÑO 2001. (REF. CD 3/16) O.D. 11/2016, Art. 7, Art. 11","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2016/11","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/3","/votaciones/detalleActa/3","https://youtu.be/z_0VX3CZGss",50,8,0,14
292,"2017-12-27",1,"Temas Varios O.D. CD-82/17-CD, O.D. 1057/2017","/parlamentario/comisiones/verExp/82.17/CD/CD","EN GENERAL","AFIRMATIVO","/votaciones/verActaVotacion/292","/votaciones/detalleActa/292","https://youtu.be/vlHJxCgxeFw",52,15,1,4
293,"2017-12-27",2,"Temas Varios O.D. CD-82/17-CD, O.D. 1057/2017, Art. 1º a 86º","/parlamentario/comisiones/verExp/82.17/CD/CD","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/293","/votaciones/detalleActa/293","https://youtu.be/vlHJxCgxeFw",52,15,1,4
294,"2017-12-27",3,"Temas Varios O.D. CD-82/17-CD, O.D. 1057/2017, Art. 87º a 97º","/parlamentario/comisiones/verExp/82.17/CD/CD","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/294","/votaciones/detalleActa/294","https://youtu.be/vlHJxCgxeFw",52,15,1,4
295,"2017-12-27",4,"Temas Varios O.D. CD-82/17-CD, O.D. 1057/2017, Art. 98º a 128º","/parlamentario/comisiones/verExp/82.17/CD/CD","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/295","/votaciones/detalleActa/295","https://youtu.be/vlHJxCgxeFw",51,16,1,4
296,"2017-12-27",5,"Temas Varios O.D. CD-82/17-CD, O.D. 1057/2017, Art. 129º a 148º","/parlamentario/comisiones/verExp/82.17/CD/CD","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/296","/votaciones/detalleActa/296","https://youtu.be/vlHJxCgxeFw",52,15,1,4
297,"2017-12-27",6,"Temas Varios O.D. CD-82/17-CD, O.D. 1057/2017, Art. 149ª a 164ª","/parlamentario/comisiones/verExp/82.17/CD/CD","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/297","/votaciones/detalleActa/297","https://youtu.be/vlHJxCgxeFw",52,15,1,4
298,"2017-12-27",7,"Temas Varios O.D. CD-82/17-CD, O.D. 1057/2017, Art. 165º a 173º","/parlamentario/comisiones/verExp/82.17/CD/CD","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/298","/votaciones/detalleActa/298","https://youtu.be/vlHJxCgxeFw",51,16,1,4
299,"2017-12-27",8,"Temas Varios O.D. CD-82/17-CD, O.D. 1057/2017, Art. 174º a 247º","/parlamentario/comisiones/verExp/82.17/CD/CD","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/299","/votaciones/detalleActa/299","https://youtu.be/vlHJxCgxeFw",52,15,1,4
300,"2017-12-27",9,"Temas Varios O.D. CD-82/17-CD, O.D. 1057/2017, Art. 248º a 278º","/parlamentario/comisiones/verExp/82.17/CD/CD","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/300","/votaciones/detalleActa/300","https://youtu.be/vlHJxCgxeFw",52,15,1,4
301,"2017-12-27",10,"Temas Varios O.D. CD-82/17-CD, O.D. 1057/2017, Art. 279º y 280º","/parlamentario/comisiones/verExp/82.17/CD/CD","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/301","/votaciones/detalleActa/301","https://youtu.be/vlHJxCgxeFw",52,15,1,4
302,"2017-12-27",11,"Temas Varios O.D. CD-82/17-CD, O.D. 1057/2017, Art. 281º a 301º","/parlamentario/comisiones/verExp/82.17/CD/CD","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/302","/votaciones/detalleActa/302","https://youtu.be/vlHJxCgxeFw",52,15,1,4
303,"2017-12-27",12,"Temas Varios O.D. CD-82/17-CD, O.D. 1057/2017, Art. 302º a 307º","/parlamentario/comisiones/verExp/82.17/CD/CD","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/303","/votaciones/detalleActa/303","https://youtu.be/vlHJxCgxeFw",52,15,1,4
304,"2017-12-27",13,"Temas Varios O.D. CD-82/17-CD, O.D. 1057/2017, Art. 308º a 312º","/parlamentario/comisiones/verExp/82.17/CD/CD","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/304","/votaciones/detalleActa/304","https://youtu.be/vlHJxCgxeFw",52,15,0,5
305,"2017-12-27",14,"Temas Varios O.D. CD-82/17-CD, O.D. 1057/2017, Art. 313º a 318º","/parlamentario/comisiones/verExp/82.17/CD/CD","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/305","/votaciones/detalleActa/305","https://youtu.be/vlHJxCgxeFw",52,15,1,4
306,"2017-12-27",15,"PROYECTO DE LEY EN REVISION DE PRESUPUESTO GENERAL DE LA ADMINISTRACION NACIONAL PARA EL EJERCICIO 2018. CD-80/17-PL","/parlamentario/comisiones/verExp/80.17/CD/PL","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/306","/votaciones/detalleActa/306","https://youtu.be/vlHJxCgxeFw",54,14,0,4
307,"2017-12-27",16,"PROYECTO DE LEY EN REVISION QUE MODIFICA EL ART. 3º DE LA LEY 25.413 - COMPETITIVIDAD -, DE IMPUESTOS Y DEBITOS EN CUENTAS BANCARIAS Y OTRAS OPERATORIAS, SOBRE DESTINO DE LOS RECURSOS A LA ADMINISTRACION NACIONAL DE LA SEGURIDAD SOCIAL - ANSES -. CD-81/17-PL","/parlamentario/comisiones/verExp/81.17/CD/PL","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/307","/votaciones/detalleActa/307","https://youtu.be/vlHJxCgxeFw",65,2,1,4
308,"2017-12-27",17,"Temas Varios Expedientes ( CD-79/17-PL, CD-83/17-PL","/parlamentario/comisiones/verExp/79.17/CD/PL","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/308","/votaciones/detalleActa/308","https://youtu.be/vlHJxCgxeFw",67,0,0,5
280,"2017-11-29",1,"Temas Varios O.D. ( O.D. 942/2017, O.D. 943/2017","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2017/942","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/280","/votaciones/detalleActa/280","https://www.youtube.com/watch?v=LDDp3OA-YlA&feature=youtu.be",70,0,0,2
281,"2017-11-29",2,"VOTACION ANULADA",,"EN GENERAL Y EN PARTICULAR","AUSENTE","/votaciones/verActaVotacion/281","/votaciones/detalleActa/281","https://www.youtube.com/watch?v=LDDp3OA-YlA&feature=youtu.be",14,1,0,2
282,"2017-11-29",3,"",,"EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/282","/votaciones/detalleActa/282","https://www.youtube.com/watch?v=LDDp3OA-YlA&feature=youtu.be",47,16,4,3
283,"2017-11-29",4,"Temas Varios Expedientes ( S-3971/17-CO, PE-391/17-PL, PE-390/17-PL","/parlamentario/comisiones/verExp/3971.17/S/CO","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/283","/votaciones/detalleActa/283","https://www.youtube.com/watch?v=LDDp3OA-YlA&feature=youtu.be",62,8,0,2
284,"2017-11-29",5,"MENSAJE N°129 /17 Y PROYECTO DE LEY DE REFORMA PREVISIONAL. PE-391/17-PL","/parlamentario/comisiones/verExp/391.17/PE/PL","EN GENERAL","AUSENTE","/votaciones/verActaVotacion/284","/votaciones/detalleActa/284","https://www.youtube.com/watch?v=LDDp3OA-YlA&feature=youtu.be",44,23,2,3
285,"2017-11-29",6,"MENSAJE N°129 /17 Y PROYECTO DE LEY DE REFORMA PREVISIONAL. PE-391/17-PL","/parlamentario/comisiones/verExp/391.17/PE/PL","EN GENERAL","AFIRMATIVO","/votaciones/verActaVotacion/285","/votaciones/detalleActa/285","https://www.youtube.com/watch?v=LDDp3OA-YlA&feature=youtu.be",43,23,3,3
286,"2017-11-29",7,"MENSAJE N°129 /17 Y PROYECTO DE LEY DE REFORMA PREVISIONAL. PE-391/17-PL","/parlamentario/comisiones/verExp/391.17/PE/PL","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/286","/votaciones/detalleActa/286","https://www.youtube.com/watch?v=LDDp3OA-YlA&feature=youtu.be",41,22,4,3
287,"2017-11-29",8,"MENSAJE N° 128/17 Y PROYECTO DE LEY DE CONSENSO FISCAL SUSCRIPTO EL 16 DE NOVIEMBRE DE 2017. O.D. 940/2017","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2017/940","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/287","/votaciones/detalleActa/287","https://www.youtube.com/watch?v=LDDp3OA-YlA&feature=youtu.be",52,15,2,3
288,"2017-11-29",9,"ROZAS Y PINEDO: INCORPORAN COMO PROPIO EL PROYECTO DE LEY QUE CREA EL REGIMEN FEDERAL DE RESPONSABILIDAD FISCAL Y BUENAS PRACTICAS DE GOBIERNO. (REF. O.V. 331/17). O.D. 941/2017","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2017/941","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/288","/votaciones/detalleActa/288","https://www.youtube.com/watch?v=LDDp3OA-YlA&feature=youtu.be",55,12,2,3
289,"2017-11-29",10,"Temas Varios Expedientes ( S-4551/17-CC, S-4247/17-PL, S-246/16-PL, CD-71/17-PL, CD-48/17-PL, S-3729/16-PL, S-1529/16-PL, CD-52/17-PL, S-2268/16-PL, S-4640/16-PL, CD-89/16-PL, S-3615/17-PL","/parlamentario/comisiones/verExp/4551.17/S/CC","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/289","/votaciones/detalleActa/289","https://www.youtube.com/watch?v=LDDp3OA-YlA&feature=youtu.be",67,0,0,5
290,"2017-11-29",11,"Temas Varios O.D. ( O.D. 1208/2016, O.D. 1216/2016, O.D. 122/2017, O.D. 378/2017, O.D. 482/2017, O.D. 496/2017, O.D. 518/2017, O.D. 520/2017, O.D. 525/2017, O.D. 526/2017, O.D. 527/2017, O.D. 539/2017, O.D. 571/2017, O.D. 579/2017, O.D. 580/2017, O.D. 581/2017, O.D. 583/2017, O.D. 786/2017, O.D. 787/2017, O.D. 808/2017, O.D. 828/2017, O.D. 912/2017, O.D. 914/2017, O.D. 918/2017, O.D. 919/2017, O.D. 921/2017, O.D. 922/2017, O.D. 923/2017","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2016/1208","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/290","/votaciones/detalleActa/290","https://www.youtube.com/watch?v=LDDp3OA-YlA&feature=youtu.be",61,2,2,7
291,"2017-11-29",12,"MINISTERIO DE HACIENDA Y FINANZAS PUBLICAS: REMITE DESCARGOS CORRESPONDIENTES A LAS OBSERVACIONES EFECTUADAS POR LA AGN A LA CUENTA DE INVERSION DEL EJERCICIO 2014, CORRESPONDIENTES AL SAF 317 (MINISTERIO DE AMBIENTE Y DESARROLLO SUSTENTABLE) Y ADJUNTA SOPORTE MAGNETICO. O.D. 1225/2016","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2016/1225","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/291","/votaciones/detalleActa/291","https://www.youtube.com/watch?v=LDDp3OA-YlA&feature=youtu.be",44,19,0,9
278,"2017-11-01",1,"Temas Varios O.D. ( O.D. 739/2017, O.D. 740/2017, O.D. 741/2017, O.D. 742/2017, O.D. 743/2017, O.D. 744/2017, O.D. 745/2017, O.D. 746/2017, O.D. 747/2017, O.D. 748/2017, O.D. 749/2017","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2017/739","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/278","/votaciones/detalleActa/278",,59,0,1,12
279,"2017-11-01",2,"COMISION BICAMERAL PERMANENTE DE LA DEFENSORIA DEL PUEBLO: COMUNICA RES. 004/17, QUE PROPONE PARA INTEGRAR EL COMITÉ DE LUCHA CONTRA LA TORTURA AL DR. ALBERTO JOSE LUCCHETTI. O.D. 738/2017","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2017/738","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/279","/votaciones/detalleActa/279",,57,0,0,15
262,"2017-09-27",1,"MENSAJE N° 43/17, QUE SOLICITA ACUERDO PARA PROMOVER AL GRADO INMEDIATO SUPERIOR AL TENIENTE CORONEL GUILLERMO DARACT, CON FECHA 31 DE DICIEMBRE DE 2012. O.D. 452/2017","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2017/452","EN GENERAL","AFIRMATIVO","/votaciones/verActaVotacion/262","/votaciones/detalleActa/262","https://youtu.be/rYY9IYMAXWo?list=PLlXaxWqGy4-ralnuq6f0h8Y1XO8SmQ040",51,13,0,8
263,"2017-09-27",2,"Temas Varios O.D. ( PE-294/16-AC, O.D. 543/2017, O.D. 544/2017, O.D. 545/2017, O.D. 546/2017, O.D. 547/2017, O.D. 548/2017, O.D. 549/2017, O.D. 550/2017, O.D. 551/2017, O.D. 552/2017, O.D. 553/2017, O.D. 554/2017, O.D. 555/2017, O.D. 556/2017, O.D. 557/2017, O.D. 558/2017, O.D. 559/2017","/parlamentario/comisiones/verExp/294.16/PE/AC","EN GENERAL","AFIRMATIVO","/votaciones/verActaVotacion/263","/votaciones/detalleActa/263","https://youtu.be/rYY9IYMAXWo?list=PLlXaxWqGy4-ralnuq6f0h8Y1XO8SmQ040",64,0,0,8
264,"2017-09-27",3,"PROYECTO DE LEY EN REVISION QUE ESTABLECE EL REGIMEN DE RESPONSABILIDAD PENAL PARA LA PERSONAS JURIDICAS POR DELITOS CONTRA LA ADMINISTRACION PUBLICA Y POR COHECHO TRANSNACIONAL. O.D. 560/2017","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2017/560","EN GENERAL","AFIRMATIVO","/votaciones/verActaVotacion/264","/votaciones/detalleActa/264","https://youtu.be/rYY9IYMAXWo?list=PLlXaxWqGy4-ralnuq6f0h8Y1XO8SmQ040",65,0,0,7
265,"2017-09-27",4,"PROYECTO DE LEY EN REVISION QUE ESTABLECE EL REGIMEN DE RESPONSABILIDAD PENAL PARA LA PERSONAS JURIDICAS POR DELITOS CONTRA LA ADMINISTRACION PUBLICA Y POR COHECHO TRANSNACIONAL. O.D. 560/2017, Art. 1","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2017/560","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/265","/votaciones/detalleActa/265","https://youtu.be/rYY9IYMAXWo?list=PLlXaxWqGy4-ralnuq6f0h8Y1XO8SmQ040",64,1,0,7
266,"2017-09-27",5,"PROYECTO DE LEY EN REVISION QUE ESTABLECE EL REGIMEN DE RESPONSABILIDAD PENAL PARA LA PERSONAS JURIDICAS POR DELITOS CONTRA LA ADMINISTRACION PUBLICA Y POR COHECHO TRANSNACIONAL. O.D. 560/2017, Art. 2, Art. 3, Art. 4","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2017/560","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/266","/votaciones/detalleActa/266","https://youtu.be/rYY9IYMAXWo?list=PLlXaxWqGy4-ralnuq6f0h8Y1XO8SmQ040",65,0,0,7
267,"2017-09-27",6,"PROYECTO DE LEY EN REVISION QUE ESTABLECE EL REGIMEN DE RESPONSABILIDAD PENAL PARA LA PERSONAS JURIDICAS POR DELITOS CONTRA LA ADMINISTRACION PUBLICA Y POR COHECHO TRANSNACIONAL. O.D. 560/2017, Art. 5","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2017/560","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/267","/votaciones/detalleActa/267","https://youtu.be/rYY9IYMAXWo?list=PLlXaxWqGy4-ralnuq6f0h8Y1XO8SmQ040",64,1,0,7
268,"2017-09-27",7,"PROYECTO DE LEY EN REVISION QUE ESTABLECE EL REGIMEN DE RESPONSABILIDAD PENAL PARA LA PERSONAS JURIDICAS POR DELITOS CONTRA LA ADMINISTRACION PUBLICA Y POR COHECHO TRANSNACIONAL. O.D. 560/2017, Art. 6, Art. 7","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2017/560","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/268","/votaciones/detalleActa/268","https://youtu.be/rYY9IYMAXWo?list=PLlXaxWqGy4-ralnuq6f0h8Y1XO8SmQ040",65,0,0,7
269,"2017-09-27",8,"PROYECTO DE LEY EN REVISION QUE ESTABLECE EL REGIMEN DE RESPONSABILIDAD PENAL PARA LA PERSONAS JURIDICAS POR DELITOS CONTRA LA ADMINISTRACION PUBLICA Y POR COHECHO TRANSNACIONAL. O.D. 560/2017, Art. 8","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2017/560","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/269","/votaciones/detalleActa/269","https://youtu.be/rYY9IYMAXWo?list=PLlXaxWqGy4-ralnuq6f0h8Y1XO8SmQ040",55,1,9,7
270,"2017-09-27",9,"PROYECTO DE LEY EN REVISION QUE ESTABLECE EL REGIMEN DE RESPONSABILIDAD PENAL PARA LA PERSONAS JURIDICAS POR DELITOS CONTRA LA ADMINISTRACION PUBLICA Y POR COHECHO TRANSNACIONAL. O.D. 560/2017, Art. 9","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2017/560","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/270","/votaciones/detalleActa/270","https://youtu.be/rYY9IYMAXWo?list=PLlXaxWqGy4-ralnuq6f0h8Y1XO8SmQ040",56,9,0,7
271,"2017-09-27",10,"PROYECTO DE LEY EN REVISION QUE ESTABLECE EL REGIMEN DE RESPONSABILIDAD PENAL PARA LA PERSONAS JURIDICAS POR DELITOS CONTRA LA ADMINISTRACION PUBLICA Y POR COHECHO TRANSNACIONAL. O.D. 560/2017, Art. 10, Art. 11, Art. 12, Art. 13, Art. 14, Art. 15","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2017/560","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/271","/votaciones/detalleActa/271","https://youtu.be/rYY9IYMAXWo?list=PLlXaxWqGy4-ralnuq6f0h8Y1XO8SmQ040",65,0,0,7
272,"2017-09-27",11,"PROYECTO DE LEY EN REVISION QUE ESTABLECE EL REGIMEN DE RESPONSABILIDAD PENAL PARA LA PERSONAS JURIDICAS POR DELITOS CONTRA LA ADMINISTRACION PUBLICA Y POR COHECHO TRANSNACIONAL. O.D. 560/2017, Art. 16, Art. 17, Art. 18, Art. 19, Art. 20, Art. 21","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2017/560","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/272","/votaciones/detalleActa/272","https://youtu.be/rYY9IYMAXWo?list=PLlXaxWqGy4-ralnuq6f0h8Y1XO8SmQ040",56,9,1,6
273,"2017-09-27",12,"PROYECTO DE LEY EN REVISION QUE ESTABLECE EL REGIMEN DE RESPONSABILIDAD PENAL PARA LA PERSONAS JURIDICAS POR DELITOS CONTRA LA ADMINISTRACION PUBLICA Y POR COHECHO TRANSNACIONAL. O.D. 560/2017, Art. 22, Art. 23, Art. 24, Art. 25, Art. 26, Art. 27, Art. 28, Art. 29, Art. 30, Art. 31, Art. 32, Art. 33, Art. 34, Art. 35, Art. 36, Art. 37, Art. 38, Art. 39","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2017/560","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/273","/votaciones/detalleActa/273","https://youtu.be/rYY9IYMAXWo?list=PLlXaxWqGy4-ralnuq6f0h8Y1XO8SmQ040",65,0,0,7
274,"2017-09-27",13,"DURANGO: PROYECTO DE LEY QUE PRORROGA LOS PLAZOS ESTABLECIDOS EN LOS ARTS. 1º, 2º Y 3º DE LA LEY 26.160 -EMERGENCIA DE LA PROPIEDAD COMUNITARIA INDIGENA- Y S/M HASTA EL 23 DE NOVIEMBRE DE 2021. O.D. 318/2017","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2017/318","EN GENERAL","AFIRMATIVO","/votaciones/verActaVotacion/274","/votaciones/detalleActa/274","https://youtu.be/rYY9IYMAXWo?list=PLlXaxWqGy4-ralnuq6f0h8Y1XO8SmQ040",62,0,0,10
275,"2017-09-27",14,"DURANGO: PROYECTO DE LEY QUE PRORROGA LOS PLAZOS ESTABLECIDOS EN LOS ARTS. 1º, 2º Y 3º DE LA LEY 26.160 -EMERGENCIA DE LA PROPIEDAD COMUNITARIA INDIGENA- Y S/M HASTA EL 23 DE NOVIEMBRE DE 2021. O.D. 318/2017, Art. 1","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2017/318","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/275","/votaciones/detalleActa/275","https://youtu.be/rYY9IYMAXWo?list=PLlXaxWqGy4-ralnuq6f0h8Y1XO8SmQ040",58,4,0,10
276,"2017-09-27",15,"DURANGO: PROYECTO DE LEY QUE PRORROGA LOS PLAZOS ESTABLECIDOS EN LOS ARTS. 1º, 2º Y 3º DE LA LEY 26.160 -EMERGENCIA DE LA PROPIEDAD COMUNITARIA INDIGENA- Y S/M HASTA EL 23 DE NOVIEMBRE DE 2021. O.D. 318/2017, Art. 2","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2017/318","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/276","/votaciones/detalleActa/276","https://youtu.be/rYY9IYMAXWo?list=PLlXaxWqGy4-ralnuq6f0h8Y1XO8SmQ040",62,0,0,10
