"date","votingId","legislatorId","legislator","party","region","vote","profileUrl","photoUrl"
"2011-04-13",916,402,"ARTAZA, EUGENIO JUSTINIANO","UNIÓN CÍVICA RADICAL","CORRIENTES","AFIRMATIVO","/senadores/senador/402","/bundles/senadosenadores/images/fsena/402.png"
"2011-04-13",916,397,"BANICEVICH, JORGE ESTEBAN","PJ FRENTE PARA LA VICTORIA","SANTA CRUZ","AFIRMATIVO","/senadores/senador/397","/bundles/senadosenadores/images/fsena/397.png"
"2011-04-13",916,385,"BONGIORNO, MARIA JOSE","PJ FRENTE PARA LA VICTORIA","RÍO NEGRO","AFIRMATIVO","/senadores/senador/385","/bundles/senadosenadores/images/fsena/385.png"
"2011-04-13",916,393,"CALCAGNO Y MAILLMANN, ERIC","PJ FRENTE PARA LA VICTORIA","BUENOS AIRES","AFIRMATIVO","/senadores/senador/393","/bundles/senadosenadores/images/fsena/393.png"
"2011-04-13",916,405,"CIMADEVILLA, MARIO JORGE","UNIÓN CÍVICA RADICAL","CHUBUT","AFIRMATIVO","/senadores/senador/405","/bundles/senadosenadores/images/fsena/405.png"
"2011-04-13",916,326,"COLAZO, MARIO JORGE","PJ FRENTE PARA LA VICTORIA","TIERRA DEL FUEGO, ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR","AFIRMATIVO","/senadores/senador/326","/bundles/senadosenadores/images/fsena/326.png"
"2011-04-13",916,398,"CORPACCI, LUCIA BENIGNA","PJ FRENTE PARA LA VICTORIA","CATAMARCA","AFIRMATIVO","/senadores/senador/398","/bundles/senadosenadores/images/fsena/398.png"
"2011-04-13",916,390,"CORRADI DE BELTRAN, ANA MARIA","PJ FRENTE PARA LA VICTORIA","SANTIAGO DEL ESTERO","AFIRMATIVO","/senadores/senador/390","/bundles/senadosenadores/images/fsena/390.png"
"2011-04-13",916,376,"CORREGIDO, ELENA MERCEDES","PJ FRENTE PARA LA VICTORIA","CHACO","AFIRMATIVO","/senadores/senador/376","/bundles/senadosenadores/images/fsena/376.png"
"2011-04-13",916,392,"DIAZ, MARIA ROSA","NUEVO ENCUENTRO","TIERRA DEL FUEGO, ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR","AFIRMATIVO","/senadores/senador/392","/bundles/senadosenadores/images/fsena/392.png"
"2011-04-13",916,356,"FELLNER, LILIANA BEATRIZ","PJ FRENTE PARA LA VICTORIA","JUJUY","AFIRMATIVO","/senadores/senador/356","/bundles/senadosenadores/images/fsena/356.png"
"2011-04-13",916,318,"FERNÁNDEZ, NICOLÁS ALEJANDRO","PJ FRENTE PARA LA VICTORIA","SANTA CRUZ","AFIRMATIVO","/senadores/senador/318","/bundles/senadosenadores/images/fsena/318.png"
"2011-04-13",916,375,"FILMUS, DANIEL FERNANDO","PJ FRENTE PARA LA VICTORIA","CIUDAD AUTÓNOMA de BUENOS AIRES","AFIRMATIVO","/senadores/senador/375","/bundles/senadosenadores/images/fsena/375.png"
"2011-04-13",916,382,"FUENTES, MARCELO JORGE","PJ FRENTE PARA LA VICTORIA","NEUQUÉN","AFIRMATIVO","/senadores/senador/382","/bundles/senadosenadores/images/fsena/382.png"
"2011-04-13",916,363,"GIOJA, CESAR AMBROSIO","PJ FRENTE PARA LA VICTORIA","SAN JUAN","AFIRMATIVO","/senadores/senador/363","/bundles/senadosenadores/images/fsena/363.png"
"2011-04-13",916,379,"GUASTAVINO, PEDRO GUILLERMO ÁNGEL","PJ FRENTE PARA LA VICTORIA","ENTRE RÍOS","AFIRMATIVO","/senadores/senador/379","/bundles/senadosenadores/images/fsena/379.png"
"2011-04-13",916,288,"GUINLE, MARCELO ALEJANDRO HORACIO","PJ FRENTE PARA LA VICTORIA","CHUBUT","AFIRMATIVO","/senadores/senador/288","/bundles/senadosenadores/images/fsena/288.png"
"2011-04-13",916,389,"ITÚRREZ DE CAPPELLINI, ADA ROSA DEL VALLE","FRENTE CÍVICO POR SANTIAGO","SANTIAGO DEL ESTERO","AFIRMATIVO","/senadores/senador/389","/bundles/senadosenadores/images/fsena/389.png"
"2011-04-13",916,297,"JENEFES, GUILLERMO RAÚL","PJ FRENTE PARA LA VICTORIA","JUJUY","AFIRMATIVO","/senadores/senador/297","/bundles/senadosenadores/images/fsena/297.png"
"2011-04-13",916,400,"JUEZ, LUIS ALFREDO","FRENTE CIVICO DE LA PROVINCIA DE CORDOBA","CÓRDOBA","AFIRMATIVO","/senadores/senador/400","/bundles/senadosenadores/images/fsena/400.png"
"2011-04-13",916,321,"LATORRE, ROXANA ITATÍ","FEDERALISMO SANTAFESINO","SANTA FE","AFIRMATIVO","/senadores/senador/321","/bundles/senadosenadores/images/fsena/321.png"
"2011-04-13",916,384,"LORES, HORACIO","MOVIMIENTO POPULAR NEUQUINO","NEUQUÉN","AFIRMATIVO","/senadores/senador/384","/bundles/senadosenadores/images/fsena/384.png"
"2011-04-13",916,411,"MANSILLA, SERGIO FRANCISCO","PJ FRENTE PARA LA VICTORIA","TUCUMÁN","AFIRMATIVO","/senadores/senador/411","/bundles/senadosenadores/images/fsena/411.png"
"2011-04-13",916,344,"MARINO, JUAN CARLOS","UNIÓN CÍVICA RADICAL","LA PAMPA","AFIRMATIVO","/senadores/senador/344","/bundles/senadosenadores/images/fsena/344.png"
"2011-04-13",916,367,"MARTÍNEZ, ALFREDO ANSELMO","UNIÓN CÍVICA RADICAL","SANTA CRUZ","AFIRMATIVO","/senadores/senador/367","/bundles/senadosenadores/images/fsena/367.png"
"2011-04-13",916,294,"MAYANS, JOSÉ MIGUEL ÁNGEL","PJ FRENTE PARA LA VICTORIA","FORMOSA","AFIRMATIVO","/senadores/senador/294","/bundles/senadosenadores/images/fsena/294.png"
"2011-04-13",916,300,"MAZA, ADA MERCEDES","PJ FRENTE PARA LA VICTORIA","LA RIOJA","AFIRMATIVO","/senadores/senador/300","/bundles/senadosenadores/images/fsena/300.png"
"2011-04-13",916,403,"MEABE, JOSEFINA ANGELICA","PARTIDO LIBERAL DE CORRIENTES","CORRIENTES","AFIRMATIVO","/senadores/senador/403","/bundles/senadosenadores/images/fsena/403.png"
"2011-04-13",916,357,"MENEM, CARLOS SAÚL","FEDERALISMO Y LIBERACIÓN","LA RIOJA","AFIRMATIVO","/senadores/senador/357","/bundles/senadosenadores/images/fsena/357.png"
"2011-04-13",916,295,"MORALES, GERARDO RUBÉN","UNIÓN CÍVICA RADICAL","JUJUY","AFIRMATIVO","/senadores/senador/295","/bundles/senadosenadores/images/fsena/295.png"
"2011-04-13",916,378,"NIKISCH, ROY ABELARDO","UNIÓN CÍVICA RADICAL","CHACO","AFIRMATIVO","/senadores/senador/378","/bundles/senadosenadores/images/fsena/378.png"
"2011-04-13",916,380,"OSUNA, BLANCA INES","PJ FRENTE PARA LA VICTORIA","ENTRE RÍOS","AFIRMATIVO","/senadores/senador/380","/bundles/senadosenadores/images/fsena/380.png"
"2011-04-13",916,368,"PAMPURO, JOSÉ JUAN BAUTISTA","PJ FRENTE PARA LA VICTORIA","BUENOS AIRES","AFIRMATIVO","/senadores/senador/368","/bundles/senadosenadores/images/fsena/368.png"
"2011-04-13",916,383,"PARRILLI, NANCI MARIA AGUSTINA","PJ FRENTE PARA LA VICTORIA","NEUQUÉN","AFIRMATIVO","/senadores/senador/383","/bundles/senadosenadores/images/fsena/383.png"
"2011-04-13",916,387,"PEREZ ALSINA, JUAN AGUSTIN","PARTIDO RENOVADOR DE SALTA","SALTA","AFIRMATIVO","/senadores/senador/387","/bundles/senadosenadores/images/fsena/387.png"
"2011-04-13",916,355,"PETCOFF NAIDENOFF, LUIS CARLOS","UNIÓN CÍVICA RADICAL","FORMOSA","AFIRMATIVO","/senadores/senador/355","/bundles/senadosenadores/images/fsena/355.png"
"2011-04-13",916,311,"PICHETTO, MIGUEL ÁNGEL","PJ FRENTE PARA LA VICTORIA","RÍO NEGRO","AFIRMATIVO","/senadores/senador/311","/bundles/senadosenadores/images/fsena/311.png"
"2011-04-13",916,370,"PÉRSICO, DANIEL RAÚL","","SAN LUIS","AFIRMATIVO","/senadores/senador/370","/bundles/senadosenadores/images/fsena/370.png"
"2011-04-13",916,358,"QUINTELA, TERESITA NICOLASA","PJ FRENTE PARA LA VICTORIA","LA RIOJA","AFIRMATIVO","/senadores/senador/358","/bundles/senadosenadores/images/fsena/358.png"
"2011-04-13",916,364,"RIOFRÍO, MARINA RAQUEL","PJ FRENTE PARA LA VICTORIA","SAN JUAN","AFIRMATIVO","/senadores/senador/364","/bundles/senadosenadores/images/fsena/364.png"
"2011-04-13",916,404,"ROLDÁN, JOSÉ MARÍA","FRENTE DE TODOS","CORRIENTES","AFIRMATIVO","/senadores/senador/404","/bundles/senadosenadores/images/fsena/404.png"
"2011-04-13",916,346,"SANZ, ERNESTO RICARDO","UNIÓN CÍVICA RADICAL","MENDOZA","AFIRMATIVO","/senadores/senador/346","/bundles/senadosenadores/images/fsena/346.png"
"2011-04-13",916,396,"TORRES, EDUARDO ENRIQUE","PJ FRENTE PARA LA VICTORIA","MISIONES","AFIRMATIVO","/senadores/senador/396","/bundles/senadosenadores/images/fsena/396.png"
"2011-04-13",916,381,"VERA, ARTURO","UNIÓN CÍVICA RADICAL","ENTRE RÍOS","AFIRMATIVO","/senadores/senador/381","/bundles/senadosenadores/images/fsena/381.png"
"2011-04-13",916,360,"VIANA, LUIS ALBERTO","PJ FRENTE PARA LA VICTORIA","MISIONES","AFIRMATIVO","/senadores/senador/360","/bundles/senadosenadores/images/fsena/360.png"
"2011-04-13",916,361,"VIGO, ÉLIDA MARÍA","PJ FRENTE PARA LA VICTORIA","MISIONES","AFIRMATIVO","/senadores/senador/361","/bundles/senadosenadores/images/fsena/361.png"
"2011-04-13",917,408,"BERMEJO, ROLANDO ADOLFO","PJ FRENTE PARA LA VICTORIA","MENDOZA","AUSENTE","/senadores/senador/408","/bundles/senadosenadores/images/fsena/408.png"
"2011-04-13",917,377,"BIANCALANI, FABIO DARIO","PJ FRENTE PARA LA VICTORIA","CHACO","AUSENTE","/senadores/senador/377","/bundles/senadosenadores/images/fsena/377.png"
"2011-04-13",917,385,"BONGIORNO, MARIA JOSE","PJ FRENTE PARA LA VICTORIA","RÍO NEGRO","AUSENTE","/senadores/senador/385","/bundles/senadosenadores/images/fsena/385.png"
"2011-04-13",917,393,"CALCAGNO Y MAILLMANN, ERIC","PJ FRENTE PARA LA VICTORIA","BUENOS AIRES","AUSENTE","/senadores/senador/393","/bundles/senadosenadores/images/fsena/393.png"
"2011-04-13",917,337,"CASTILLO, OSCAR ANÍBAL","FRENTE CÍVICO Y SOCIAL DE CATAMARCA","CATAMARCA","AUSENTE","/senadores/senador/337","/bundles/senadosenadores/images/fsena/337.png"
"2011-04-13",917,405,"CIMADEVILLA, MARIO JORGE","UNIÓN CÍVICA RADICAL","CHUBUT","AUSENTE","/senadores/senador/405","/bundles/senadosenadores/images/fsena/405.png"
"2011-04-13",917,406,"DI PERNA, GRACIELA AGUSTINA","TRABAJO Y DIGNIDAD","CHUBUT","AUSENTE","/senadores/senador/406","/bundles/senadosenadores/images/fsena/406.png"
"2011-04-13",917,373,"ESTENSSORO, MARÍA EUGENIA","ALIANZA COALICIÓN CÍVICA","CIUDAD AUTÓNOMA de BUENOS AIRES","AUSENTE","/senadores/senador/373","/bundles/senadosenadores/images/fsena/373.png"
"2011-04-13",917,318,"FERNÁNDEZ, NICOLÁS ALEJANDRO","PJ FRENTE PARA LA VICTORIA","SANTA CRUZ","AUSENTE","/senadores/senador/318","/bundles/senadosenadores/images/fsena/318.png"
"2011-04-13",917,369,"GONZÁLEZ DE DUHALDE, HILDA BEATRIZ","JUSTICIALISTA PARA EL DIALOGO DE LOS ARGENTINOS","BUENOS AIRES","AUSENTE","/senadores/senador/369","/bundles/senadosenadores/images/fsena/369.png"
"2011-04-13",917,297,"JENEFES, GUILLERMO RAÚL","PJ FRENTE PARA LA VICTORIA","JUJUY","AUSENTE","/senadores/senador/297","/bundles/senadosenadores/images/fsena/297.png"
"2011-04-13",917,391,"MARTINEZ, JOSE CARLOS","NUEVO ENCUENTRO","TIERRA DEL FUEGO, ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR","AUSENTE","/senadores/senador/391","/bundles/senadosenadores/images/fsena/391.png"
"2011-04-13",917,300,"MAZA, ADA MERCEDES","PJ FRENTE PARA LA VICTORIA","LA RIOJA","AUSENTE","/senadores/senador/300","/bundles/senadosenadores/images/fsena/300.png"
"2011-04-13",917,403,"MEABE, JOSEFINA ANGELICA","PARTIDO LIBERAL DE CORRIENTES","CORRIENTES","AUSENTE","/senadores/senador/403","/bundles/senadosenadores/images/fsena/403.png"
"2011-04-13",917,266,"NEGRE DE ALONSO, LILIANA TERESITA","JUSTICIALISTA SAN LUIS","SAN LUIS","AUSENTE","/senadores/senador/266","/bundles/senadosenadores/images/fsena/266.png"
"2011-04-13",917,383,"PARRILLI, NANCI MARIA AGUSTINA","PJ FRENTE PARA LA VICTORIA","NEUQUÉN","AUSENTE","/senadores/senador/383","/bundles/senadosenadores/images/fsena/383.png"
"2011-04-13",917,412,"ROJKES DE ALPEROVICH, BEATRIZ LILIANA","PJ FRENTE PARA LA VICTORIA","TUCUMÁN","AUSENTE","/senadores/senador/412","/bundles/senadosenadores/images/fsena/412.png"
"2011-04-13",917,386,"VERANI, PABLO","UNIÓN CÍVICA RADICAL","RÍO NEGRO","AUSENTE","/senadores/senador/386","/bundles/senadosenadores/images/fsena/386.png"
"2011-04-13",917,360,"VIANA, LUIS ALBERTO","PJ FRENTE PARA LA VICTORIA","MISIONES","AUSENTE","/senadores/senador/360","/bundles/senadosenadores/images/fsena/360.png"
"2011-04-13",917,402,"ARTAZA, EUGENIO JUSTINIANO","UNIÓN CÍVICA RADICAL","CORRIENTES","AFIRMATIVO","/senadores/senador/402","/bundles/senadosenadores/images/fsena/402.png"
"2011-04-13",917,397,"BANICEVICH, JORGE ESTEBAN","PJ FRENTE PARA LA VICTORIA","SANTA CRUZ","AFIRMATIVO","/senadores/senador/397","/bundles/senadosenadores/images/fsena/397.png"
"2011-04-13",917,362,"BASUALDO, ROBERTO GUSTAVO","PRODUCCIÓN Y TRABAJO","SAN JUAN","AFIRMATIVO","/senadores/senador/362","/bundles/senadosenadores/images/fsena/362.png"
"2011-04-13",917,354,"BORTOLOZZI, ADRIANA RAQUEL","ESPERANZA FEDERAL","FORMOSA","AFIRMATIVO","/senadores/senador/354","/bundles/senadosenadores/images/fsena/354.png"
"2011-04-13",917,374,"CABANCHIK, SAMUEL MANUEL","PROYECTO BUENOS AIRES FEDERAL","CIUDAD AUTÓNOMA de BUENOS AIRES","AFIRMATIVO","/senadores/senador/374","/bundles/senadosenadores/images/fsena/374.png"
"2011-04-13",917,410,"CANO, JOSE MANUEL","UNIÓN CÍVICA RADICAL","TUCUMÁN","AFIRMATIVO","/senadores/senador/410","/bundles/senadosenadores/images/fsena/410.png"
"2011-04-13",917,326,"COLAZO, MARIO JORGE","PJ FRENTE PARA LA VICTORIA","TIERRA DEL FUEGO, ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR","AFIRMATIVO","/senadores/senador/326","/bundles/senadosenadores/images/fsena/326.png"
"2011-04-13",917,398,"CORPACCI, LUCIA BENIGNA","PJ FRENTE PARA LA VICTORIA","CATAMARCA","AFIRMATIVO","/senadores/senador/398","/bundles/senadosenadores/images/fsena/398.png"
"2011-04-13",917,390,"CORRADI DE BELTRAN, ANA MARIA","PJ FRENTE PARA LA VICTORIA","SANTIAGO DEL ESTERO","AFIRMATIVO","/senadores/senador/390","/bundles/senadosenadores/images/fsena/390.png"
"2011-04-13",917,376,"CORREGIDO, ELENA MERCEDES","PJ FRENTE PARA LA VICTORIA","CHACO","AFIRMATIVO","/senadores/senador/376","/bundles/senadosenadores/images/fsena/376.png"
"2011-04-13",917,392,"DIAZ, MARIA ROSA","NUEVO ENCUENTRO","TIERRA DEL FUEGO, ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR","AFIRMATIVO","/senadores/senador/392","/bundles/senadosenadores/images/fsena/392.png"
"2011-04-13",917,313,"ESCUDERO, SONIA MARGARITA","JUSTICIALISTA 8 DE OCTUBRE","SALTA","AFIRMATIVO","/senadores/senador/313","/bundles/senadosenadores/images/fsena/313.png"
"2011-04-13",917,356,"FELLNER, LILIANA BEATRIZ","PJ FRENTE PARA LA VICTORIA","JUJUY","AFIRMATIVO","/senadores/senador/356","/bundles/senadosenadores/images/fsena/356.png"
"2011-04-13",917,375,"FILMUS, DANIEL FERNANDO","PJ FRENTE PARA LA VICTORIA","CIUDAD AUTÓNOMA de BUENOS AIRES","AFIRMATIVO","/senadores/senador/375","/bundles/senadosenadores/images/fsena/375.png"
"2011-04-13",917,382,"FUENTES, MARCELO JORGE","PJ FRENTE PARA LA VICTORIA","NEUQUÉN","AFIRMATIVO","/senadores/senador/382","/bundles/senadosenadores/images/fsena/382.png"
"2011-04-13",917,363,"GIOJA, CESAR AMBROSIO","PJ FRENTE PARA LA VICTORIA","SAN JUAN","AFIRMATIVO","/senadores/senador/363","/bundles/senadosenadores/images/fsena/363.png"
"2011-04-13",917,347,"GIUSTINIANI, RUBÉN HÉCTOR","PARTIDO SOCIALISTA","SANTA FE","AFIRMATIVO","/senadores/senador/347","/bundles/senadosenadores/images/fsena/347.png"
"2011-04-13",917,379,"GUASTAVINO, PEDRO GUILLERMO ÁNGEL","PJ FRENTE PARA LA VICTORIA","ENTRE RÍOS","AFIRMATIVO","/senadores/senador/379","/bundles/senadosenadores/images/fsena/379.png"
"2011-04-13",917,288,"GUINLE, MARCELO ALEJANDRO HORACIO","PJ FRENTE PARA LA VICTORIA","CHUBUT","AFIRMATIVO","/senadores/senador/288","/bundles/senadosenadores/images/fsena/288.png"
"2011-04-13",917,407,"HIGONET, MARIA DE LOS ANGELES","PARTIDO JUSTICIALISTA LA PAMPA","LA PAMPA","AFIRMATIVO","/senadores/senador/407","/bundles/senadosenadores/images/fsena/407.png"
"2011-04-13",917,389,"ITÚRREZ DE CAPPELLINI, ADA ROSA DEL VALLE","FRENTE CÍVICO POR SANTIAGO","SANTIAGO DEL ESTERO","AFIRMATIVO","/senadores/senador/389","/bundles/senadosenadores/images/fsena/389.png"
"2011-04-13",917,400,"JUEZ, LUIS ALFREDO","FRENTE CIVICO DE LA PROVINCIA DE CORDOBA","CÓRDOBA","AFIRMATIVO","/senadores/senador/400","/bundles/senadosenadores/images/fsena/400.png"
"2011-04-13",917,321,"LATORRE, ROXANA ITATÍ","FEDERALISMO SANTAFESINO","SANTA FE","AFIRMATIVO","/senadores/senador/321","/bundles/senadosenadores/images/fsena/321.png"
"2011-04-13",917,384,"LORES, HORACIO","MOVIMIENTO POPULAR NEUQUINO","NEUQUÉN","AFIRMATIVO","/senadores/senador/384","/bundles/senadosenadores/images/fsena/384.png"
"2011-04-13",917,411,"MANSILLA, SERGIO FRANCISCO","PJ FRENTE PARA LA VICTORIA","TUCUMÁN","AFIRMATIVO","/senadores/senador/411","/bundles/senadosenadores/images/fsena/411.png"
"2011-04-13",917,344,"MARINO, JUAN CARLOS","UNIÓN CÍVICA RADICAL","LA PAMPA","AFIRMATIVO","/senadores/senador/344","/bundles/senadosenadores/images/fsena/344.png"
"2011-04-13",917,367,"MARTÍNEZ, ALFREDO ANSELMO","UNIÓN CÍVICA RADICAL","SANTA CRUZ","AFIRMATIVO","/senadores/senador/367","/bundles/senadosenadores/images/fsena/367.png"
"2011-04-13",917,294,"MAYANS, JOSÉ MIGUEL ÁNGEL","PJ FRENTE PARA LA VICTORIA","FORMOSA","AFIRMATIVO","/senadores/senador/294","/bundles/senadosenadores/images/fsena/294.png"
"2011-04-13",917,357,"MENEM, CARLOS SAÚL","FEDERALISMO Y LIBERACIÓN","LA RIOJA","AFIRMATIVO","/senadores/senador/357","/bundles/senadosenadores/images/fsena/357.png"
"2011-04-13",917,401,"MESTRE, RAMON JAVIER","UNIÓN CÍVICA RADICAL","CÓRDOBA","AFIRMATIVO","/senadores/senador/401","/bundles/senadosenadores/images/fsena/401.png"
"2011-04-13",917,399,"MONLLAU, BLANCA MARIA DEL VALLE","FRENTE CÍVICO Y SOCIAL DE CATAMARCA","CATAMARCA","AFIRMATIVO","/senadores/senador/399","/bundles/senadosenadores/images/fsena/399.png"
"2011-04-13",917,409,"MONTERO, LAURA GISELA","UNIÓN CÍVICA RADICAL","MENDOZA","AFIRMATIVO","/senadores/senador/409","/bundles/senadosenadores/images/fsena/409.png"
"2011-04-13",917,295,"MORALES, GERARDO RUBÉN","UNIÓN CÍVICA RADICAL","JUJUY","AFIRMATIVO","/senadores/senador/295","/bundles/senadosenadores/images/fsena/295.png"
"2011-04-13",917,413,"MORANDINI, NORMA ELENA","FRENTE CIVICO DE LA PROVINCIA DE CORDOBA","CÓRDOBA","AFIRMATIVO","/senadores/senador/413","/bundles/senadosenadores/images/fsena/413.png"
"2011-04-13",917,378,"NIKISCH, ROY ABELARDO","UNIÓN CÍVICA RADICAL","CHACO","AFIRMATIVO","/senadores/senador/378","/bundles/senadosenadores/images/fsena/378.png"
"2011-04-13",917,380,"OSUNA, BLANCA INES","PJ FRENTE PARA LA VICTORIA","ENTRE RÍOS","AFIRMATIVO","/senadores/senador/380","/bundles/senadosenadores/images/fsena/380.png"
"2011-04-13",917,368,"PAMPURO, JOSÉ JUAN BAUTISTA","PJ FRENTE PARA LA VICTORIA","BUENOS AIRES","AFIRMATIVO","/senadores/senador/368","/bundles/senadosenadores/images/fsena/368.png"
"2011-04-13",917,387,"PEREZ ALSINA, JUAN AGUSTIN","PARTIDO RENOVADOR DE SALTA","SALTA","AFIRMATIVO","/senadores/senador/387","/bundles/senadosenadores/images/fsena/387.png"
"2011-04-13",917,355,"PETCOFF NAIDENOFF, LUIS CARLOS","UNIÓN CÍVICA RADICAL","FORMOSA","AFIRMATIVO","/senadores/senador/355","/bundles/senadosenadores/images/fsena/355.png"
"2011-04-13",917,311,"PICHETTO, MIGUEL ÁNGEL","PJ FRENTE PARA LA VICTORIA","RÍO NEGRO","AFIRMATIVO","/senadores/senador/311","/bundles/senadosenadores/images/fsena/311.png"
"2011-04-13",917,370,"PÉRSICO, DANIEL RAÚL","","SAN LUIS","AFIRMATIVO","/senadores/senador/370","/bundles/senadosenadores/images/fsena/370.png"
"2011-04-13",917,358,"QUINTELA, TERESITA NICOLASA","PJ FRENTE PARA LA VICTORIA","LA RIOJA","AFIRMATIVO","/senadores/senador/358","/bundles/senadosenadores/images/fsena/358.png"
"2011-04-13",917,388,"RACHED, EMILIO ALBERTO","UNIÓN CÍVICA RADICAL","SANTIAGO DEL ESTERO","AFIRMATIVO","/senadores/senador/388","/bundles/senadosenadores/images/fsena/388.png"
"2011-04-13",917,232,"REUTEMANN, CARLOS ALBERTO","SANTA FE FEDERAL","SANTA FE","AFIRMATIVO","/senadores/senador/232","/bundles/senadosenadores/images/fsena/232.png"
"2011-04-13",917,364,"RIOFRÍO, MARINA RAQUEL","PJ FRENTE PARA LA VICTORIA","SAN JUAN","AFIRMATIVO","/senadores/senador/364","/bundles/senadosenadores/images/fsena/364.png"
"2011-04-13",917,365,"RODRÍGUEZ SAÁ, ADOLFO","JUSTICIALISTA SAN LUIS","SAN LUIS","AFIRMATIVO","/senadores/senador/365","/bundles/senadosenadores/images/fsena/365.png"
"2011-04-13",917,404,"ROLDÁN, JOSÉ MARÍA","FRENTE DE TODOS","CORRIENTES","AFIRMATIVO","/senadores/senador/404","/bundles/senadosenadores/images/fsena/404.png"
"2011-04-13",917,35,"ROMERO, JUAN CARLOS","JUSTICIALISTA 8 DE OCTUBRE","SALTA","AFIRMATIVO","/senadores/senador/35","/bundles/senadosenadores/images/fsena/35.png"
"2011-04-13",917,346,"SANZ, ERNESTO RICARDO","UNIÓN CÍVICA RADICAL","MENDOZA","AFIRMATIVO","/senadores/senador/346","/bundles/senadosenadores/images/fsena/346.png"
"2011-04-13",917,396,"TORRES, EDUARDO ENRIQUE","PJ FRENTE PARA LA VICTORIA","MISIONES","AFIRMATIVO","/senadores/senador/396","/bundles/senadosenadores/images/fsena/396.png"
"2011-04-13",917,381,"VERA, ARTURO","UNIÓN CÍVICA RADICAL","ENTRE RÍOS","AFIRMATIVO","/senadores/senador/381","/bundles/senadosenadores/images/fsena/381.png"
"2011-04-13",917,94,"VERNA, CARLOS ALBERTO","PARTIDO JUSTICIALISTA LA PAMPA","LA PAMPA","AFIRMATIVO","/senadores/senador/94","/bundles/senadosenadores/images/fsena/94.png"
"2011-04-13",917,361,"VIGO, ÉLIDA MARÍA","PJ FRENTE PARA LA VICTORIA","MISIONES","AFIRMATIVO","/senadores/senador/361","/bundles/senadosenadores/images/fsena/361.png"
"2011-04-13",918,402,"ARTAZA, EUGENIO JUSTINIANO","UNIÓN CÍVICA RADICAL","CORRIENTES","AUSENTE","/senadores/senador/402","/bundles/senadosenadores/images/fsena/402.png"
"2011-04-13",918,408,"BERMEJO, ROLANDO ADOLFO","PJ FRENTE PARA LA VICTORIA","MENDOZA","AUSENTE","/senadores/senador/408","/bundles/senadosenadores/images/fsena/408.png"
"2011-04-13",918,377,"BIANCALANI, FABIO DARIO","PJ FRENTE PARA LA VICTORIA","CHACO","AUSENTE","/senadores/senador/377","/bundles/senadosenadores/images/fsena/377.png"
"2011-04-13",918,385,"BONGIORNO, MARIA JOSE","PJ FRENTE PARA LA VICTORIA","RÍO NEGRO","AUSENTE","/senadores/senador/385","/bundles/senadosenadores/images/fsena/385.png"
"2011-04-13",918,354,"BORTOLOZZI, ADRIANA RAQUEL","ESPERANZA FEDERAL","FORMOSA","AUSENTE","/senadores/senador/354","/bundles/senadosenadores/images/fsena/354.png"
"2011-04-13",918,337,"CASTILLO, OSCAR ANÍBAL","FRENTE CÍVICO Y SOCIAL DE CATAMARCA","CATAMARCA","AUSENTE","/senadores/senador/337","/bundles/senadosenadores/images/fsena/337.png"
"2011-04-13",918,373,"ESTENSSORO, MARÍA EUGENIA","ALIANZA COALICIÓN CÍVICA","CIUDAD AUTÓNOMA de BUENOS AIRES","AUSENTE","/senadores/senador/373","/bundles/senadosenadores/images/fsena/373.png"
"2011-04-13",918,318,"FERNÁNDEZ, NICOLÁS ALEJANDRO","PJ FRENTE PARA LA VICTORIA","SANTA CRUZ","AUSENTE","/senadores/senador/318","/bundles/senadosenadores/images/fsena/318.png"
"2011-04-13",918,369,"GONZÁLEZ DE DUHALDE, HILDA BEATRIZ","JUSTICIALISTA PARA EL DIALOGO DE LOS ARGENTINOS","BUENOS AIRES","AUSENTE","/senadores/senador/369","/bundles/senadosenadores/images/fsena/369.png"
"2011-04-13",918,400,"JUEZ, LUIS ALFREDO","FRENTE CIVICO DE LA PROVINCIA DE CORDOBA","CÓRDOBA","AUSENTE","/senadores/senador/400","/bundles/senadosenadores/images/fsena/400.png"
"2011-04-13",918,321,"LATORRE, ROXANA ITATÍ","FEDERALISMO SANTAFESINO","SANTA FE","AUSENTE","/senadores/senador/321","/bundles/senadosenadores/images/fsena/321.png"
"2011-04-13",918,344,"MARINO, JUAN CARLOS","UNIÓN CÍVICA RADICAL","LA PAMPA","AUSENTE","/senadores/senador/344","/bundles/senadosenadores/images/fsena/344.png"
"2011-04-13",918,391,"MARTINEZ, JOSE CARLOS","NUEVO ENCUENTRO","TIERRA DEL FUEGO, ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR","AUSENTE","/senadores/senador/391","/bundles/senadosenadores/images/fsena/391.png"
"2011-04-13",918,367,"MARTÍNEZ, ALFREDO ANSELMO","UNIÓN CÍVICA RADICAL","SANTA CRUZ","AUSENTE","/senadores/senador/367","/bundles/senadosenadores/images/fsena/367.png"
