"id","title","votingId"
"3044-D-7","DECLARAR DE UTILIDAD PUBLICA Y SUJETO A EXPROPIACIÓN AL MURAL ""EJERCICIO PLÁSTICO"" DEL ARTISTA MEXICANO DAVID ALFONSO SIQUERIOS.",2291
"3005-D-7","DECLARAR EN TODO EL TERRITORIO NACIONAL EL ESTADO DE EMERGENCIA ENERGÉTICA POR EL PLAZO DE 365 DIAS, CREACIÓN DE UNA COMISIÓN BICAMERAL.",2290
"2682-D-2006","CÓDIGO PENAL: MODIFICACIONES SOBRE LA PENALIZACIÓN DE ACCIONES QUE AFECTEN LA SEGURIDAD DEL TRANSITO Y DE LOS MEDIOS DE TRANSPORTE.",2289
"2835-D-2006","MODIFICACION DEL CODIGO PENAL A FIN DE INCLUIR COMO DELITO DE TRANSITO A LA ORGANIZACION O PARTICIPACION EN PICADAS.",2289
"3511-D-7","SOLICITA LA CONCURRENCIA DEL SEÑOR JEFE DE GABINETE DE MINISTROS A FIN DE CUMPLIR CON LO NORMADO EN EL ARTICULO 101 DE LA CONSTITUCIÓN NACIONAL - SESIÓN INFORMATIVA -.",2288
"77-S-7","DECLARAR DE UTILIDAD PUBLICA Y SUJETOS A EXPROPIACIÓN DIVERSOS INMUEBLES UBICADOS EN LA CIUDAD DE BUENOS AIRES, PROPIEDAD DE LA ASOCIACIÓN FRANCESA FILANTRÓPICA Y DE BENEFICENCIA, CON DESTINO AL INSTITUTO NACIONAL DE SERVICIOS SOCIALES PARA JUBILADOS Y PENSIONADOS.",2287
"1663-D-2006","NORMAS PARA EL FUNCIONAMIENTO DE COMITÉS DE ÉTICA DE LA INVESTIGACIÓN EN SALUD (CEIS).",2310
"5765-D-2006","MODIFICACIONES AL CÓDIGO DE PROCEDIMIENTOS EN LO CIVIL Y COMERCIAL DE LA NACIÓN: INCORPORACIÓN DE SUBINCISO F) AL INCISO 5) DEL ARTICULO 34, SOBRE DEBERES DE LOS JUECES CUANDO SE DEBATAN CUESTIONES ALIMENTARIAS, INCORPORACIÓN DE LA SECCIÓN 9 AL CAPITULO III ""MEDIDAS CAUTELARES"", DEL LIBRO I, ""DISPOSICIONES GENERALES"", QUE SE DENOMINARA ""MEDIDAS AUTOSATISFACTIVAS"" (ARTÍCULOS 237 TER, 237 QUATER, 237 QUINQUIES, 237 SEXIES Y 237 SEPTIES), MODIFICACIÓN AL TITULO III ""ALIMENTOS Y LITISEXPENSAS"" DEL LIBRO IV ""PROCESOS ESPECIALES"" (ARTÍCULOS 638, 639, 640, 641, 642, 643, 644, 645, 646, 647, 648, 649, 650, 651, 652, 653 Y 653 BIS); INCORPORACIÓN DE ARTICULO 14 BIS A LA LEY 26061 (PROTECCIÓN INTEGRAL DE LOS DERECHOS DE LAS NIÑAS, NIÑOS Y ADOLESCENTES).",2309
"427-D-7","DECLARAR LUGAR HISTÓRICO NACIONAL A LA ""PLAZA DE LA MEMORIA"" Y EL SOLAR QUE OCUPA LA ""ASOCIACIÓN MUTUAL ISRAELITA ARGENTINA - AMIA -"", UBICADAS EN LA CIUDAD AUTÓNOMA DE BUENOS AIRES.",2308
"1045-D-7","CÓDIGO ADUANERO, LEY 22415: MODIFICACIÓN DEL ARTICULO 487 (RÉGIMEN DE CIRCULACIÓN EN TRANSITO DE LOS CONTENEDORES DE IMPORTACIÓN).",2307
"128-D-7","TRASPLANTES DE ÓRGANOS - LEY 24193 -. MODIFICACIÓN DEL ARTICULO 20, SOBRE CANALES HABILITADOS PARA RECEPTAR LAS EXPRESIONES DE VOLUNTAD.",2306
"1507-D-6","CREACIÓN DEL REGISTRO NACIONAL DE PRODUCTORES, DISTRIBUIDORES, COMERCIALIZADORES Y EXPORTADORES DE ACERO Y COBRE, EN EL ÁMBITO DEL MINISTERIO DE ECONOMÍA.",2305
"1-PE-7","CREACIÓN DE LOS INSTITUTOS UNIVERSITARIOS DE SEGURIDAD MARÍTIMA DE LA PREFECTURA NACIONAL Y DE GENDARMERÍA NACIONAL (IUGNA).",2304
"5697-D-6","MODIFICACIONES A LA LEY 24464 SISTEMA FEDERAL DE LA VIVIENDA: SUSTITUCIÓN DEL ARTICULO 7, E INCORPORACIÓN DE INCISO G) AL ARTICULO 12 Y DE PÁRRAFO AL ARTICULO 14, SOBRE FINANCIAMIENTO PARA VIVIENDAS RURALES.",2303
"121-D-6","TRANSFERENCIA A TITULO GRATUITO DE UN INMUEBLE PROPIEDAD DEL ESTADO NACIONAL, UBICADO EN LA CIUDAD DE CHAMICAL, PROVINCIA DE LA RIOJA, AL ""CLUB SPORTIVO FERROCARRILES DEL ESTADO"".",2302
"3097-D-7","EXPRESAR REPUDIO POR LA DECISIÓN DE LOS GOBIERNOS DE LAS PROVINCIAS DEL CHUBUT Y SANTA CRUZ, DE PRORROGAR LAS CONCESIONES DE LA EXPLOTACIÓN DE LOS YACIMIENTOS PETROLEROS DE CERRO DRAGÓN Y DE PIEDRA CLAVADA Y KOLUEL KAIKE RESPECTIVAMENTE.",2301
"3720-D-6","CREACIÓN DEL PROGRAMA RED DE MUNICIPIOS AMBIENTALES.",2300
"7013-D-6","ESTABLECER COMO DÍA DE LA GRATUIDAD DE LA ENSEÑANZA UNIVERSITARIA, EL 22 DE NOVIEMBRE DE CADA AÑO.",2299
"76-S-2007","MODIFICACIÓN DEL CÓDIGO PENAL, SOBRE ASOCIACIONES ILÍCITAS TERRORISTAS Y FINANCIACIÓN DEL TERRORISMO Y DE LA LEY 25246 DE ENCUBRIMIENTO Y LAVADO DE ACTIVOS DE ORIGEN DELICTIVO.",2298
"1729-D-2007","CÓDIGO PROCESAL PENAL: MODIFICACIÓN DEL ARTICULO 175 E INCORPORACIÓN DEL ARTICULO 175 BIS (FACULTAD DE DENUNCIAR POR ESCRITO).",2323
"6099-D-2006","CONTRATO DE TRABAJO, LEY 20744, MODIFICACIÓN DEL ARTICULO 251, SOBRE EXTINCIÓN DEL CONTRATO POR QUIEBRA.",2322
"3949-D-2005","LEY 24449, DE TRÁNSITO: MODIFICACIÓN DEL ARTICULO 30, SOBRE EL USO DE CINTURONES DE SEGURIDAD EN TODOS LOS ASIENTOS DEL SERVICIO DE TRANSPORTE DE PASAJEROS DE MEDIA Y LARGA DISTANCIA.",2321
"3302-D-2006","INSTITUIR EL DÍA NACIONAL DEL FOLCLORISTA, EL 24 DE ABRIL DE CADA AÑO EN MEMORIA DE ANDRES CHAZARRETA.",2320
"229-S-2006","CONCEDER AUTORIZACIÓN PARA DESEMPEÑAR CARGOS DE CÓNSULES, VICECÓNSULES Y AGENTES CONSULARES HONORARIOS PROPUESTOS POR GOBIERNOS EXTRANJEROS (LEY 23732) A CIUDADANOS ARGENTINOS.",2319
"1299-D-2007","MODIFICACIÓN DEL CÓDIGO ALIMENTARIO ARGENTINO: SUSTITUCIÓN DE LOS ARTÍCULOS 874 (PIMIENTOS) Y 1233 (PIMENTÓN O PAPRIKA).",2318
"934-D-2007","SISTEMA INTEGRADO DE JUBILACIONES Y PENSIONES, LEY 24241: SUSTITUCIÓN DEL ARTICULO 43 (COMUNICACIÓN DEL TRABAJADOR A SU EMPLEADOR DE LA OPCIÓN ENTRE SISTEMA DE REPARTO O CAPITALIZACIÓN).",2317
"6834-D-2006","CONTRATO DE TRABAJO - LEY 20744, T.O. 1976 Y SUS MODIFICATORIAS. MODIFICACIÓN DEL ARTICULO 9, SOBRE APLICACIÓN DE LA NORMA MÁS FAVORABLE AL TRABAJADOR.",2316
"90-S-2006","MODIFICACIÓN DE LA LEY 23466 DE RÉGIMEN DE PENSIONES NO CONTRIBUTIVAS PARA FAMILIARES DE DESAPARECIDOS.",2315
"78-D-7","PROPIEDAD INTELECTUAL - LEY 11723 - MODIFICACIONES AL ARTICULO 89, SOBRE AVISO DE CADUCIDAD DEL REGISTRO, E INCORPORACIÓN DE LOS ARTÍCULOS 90, 91 Y 92.",2315
"1434-D-2007","DECLARAR A DICIEMBRE DE 2007 COMO MES DEL ""CENTENARIO DEL DESCUBRIMIENTO DEL PETROLEO ARGENTINO"".",2315
"20-PE-2005","CREACION DE DIEZ (10) JUZGADOS NACIONALES DE PRIMERA INSTANCIA EN LO COMERCIAL DE LA CAPITAL FEDERAL.",2314
"54-S-2007","AUTORIZAR LA ENTRADA DE TROPAS EXTRANJERAS AL TERRITORIO NACIONAL Y LA SALIDA FUERA DE EL DE FUERZAS NACIONALES , PARA QUE PARTICIPEN DEL EJERCICIO COMBINADO "" PLATA V "".",2313
"53-S-2007","AUTORIZAR LA SALIDA DE FUERZAS NACIONALES PARA QUE PARTICIPEN DEL EJERCICIO COMBINADO ""TEAM WORK SOUTH 2007"".",2312
"1044-D-6","GARANTÍA DE LOS INTERESES DEL ESTADO NACIONAL EN LA CIUDAD AUTÓNOMA DE BUENOS AIRES, LEY 24588: MODIFICACIÓN DE LOS ARTÍCULOS 7 Y 10, SOBRE EL TRASPASO DE LA POLICÍA FEDERAL Y DEL REGISTRO DE LA PROPIEDAD INMUEBLE E INSPECCIÓN GENERAL DE JUSTICIA, RESPECTIVAMENTE.",2311
"1026-D-6","GARANTÍA DE LOS INTERESES DEL ESTADO NACIONAL EN LA CIUDAD AUTÓNOMA DE BUENOS AIRES, LEY 24588: MODIFICACIONES.",2311
"6797-D-6","DECLARAR LA VALIDEZ DEL DECRETO DE NECESIDAD Y URGENCIA DEL PODER EJECUTIVO 368/2004.",2333
"7063-D-6","DECLARAR LA VALIDEZ DE LOS DECRETOS DE NECESIDAD Y URGENCIA DEL PODER EJECUTIVO 365/2004, 512/2004, 962/2004, 1672/2004, 217/2006 Y 311/2006.",2333
"7508-D-6","DECLARAR LA VALIDEZ DEL DECRETO 1/2007 (VETO PARCIAL LEY 26198).",2332
"7510-D-6","DECLARAR LA VALIDEZ DEL DECRETO 7/07 DEL 11 DE ENERO DE 2007 POR EL CUAL SE OBSERVA PARCIALMENTE EL PROYECTO DE LEY 26216 QUE DECLARA LA EMERGENCIA NACIONAL EN MATERIA DE TENENCIA, PORTACIÓN , FABRICACIÓN, IMPORTACIÓN, EXPORTACIÓN, TRANSPORTE, DEPOSITO, ALMACENAMIENTO, TRANSITO INTERNACIONAL, REGISTRACIÓN, DONACIÓN, COMODATO Y COMPRAVENTA DE ARMAS DE FUEGO, MUNICIONES, EXPLOSIVOS Y DEMÁS MATERIALES CONTROLADOS, REGISTRADOS O NO, DURANTE EL TERMINO DE UN AÑO.",2332
"221-S-2006","CREACION DE UN JUZGADO FEDERAL DE PRIMERA INSTANCIA EN LA CIUDAD DE CALETA OLIVIA, PROVINCIA DE SANTA CRUZ",2331
"2736-D-2006","PRESUPUESTOS MÍNIMOS AMBIENTALES DE PREVENCIÓN, CONTROL Y CORRECCIÓN DE LA CONTAMINACIÓN ACÚSTICA.",2330
"150-S-2006","MODIFICACIONES A LA LEY 25015 (TRANSFERENCIA DE BIENES FERROVIARIOS A LA MUNICIPALIDAD DE CONCORDIA).",2329
"7467-D-6","CREACIÓN DE LA COMISIÓN BICAMERAL ESPECIAL QUE INFORMARA EL DESARROLLO DE LAS INVESTIGACIONES RELACIONADAS CON EL SECUESTRO Y DESAPARICIÓN DEL SEÑOR JORGE JULIO LÓPEZ Y EL SECUESTRO Y POSTERIOR APARICIÓN CON VIDA DEL SEÑOR LUIS ANGEL GEREZ.",2328
"5839-D-2005","CÓDIGO PROCESAL CIVIL Y COMERCIAL DE LA NACIÓN: MODIFICACIÓN DEL ARTICULO 210, SOBRE SOLICITUD DE EMBARGO PREVENTIVO EN CASO DE ACCIDENTES DE TRANSITO, CUANDO EL VEHÍCULO INVOLUCRADO CAREZCA DE COBERTURA DE SEGURO CONTRA TERCEROS, SEAN TRANSPORTADOS O NO.",2327
"259-S-2005","APROBACIÓN DEL ACUERDO SOBRE TRASLADO DE PERSONAS CONDENADAS ENTRE LOS ESTADOS PARTES DEL MERCOSUR, FIRMADO EN BELO HORIZONTE, REPÚBLICA FEDERATIVA DEL BRASIL, EL 16/12/2004.",2326
"2049-D-2007","UNIDAD DE REESTRUCTURACION DE LA LEY 26177, SE PRORROGA EL PLAZO DEL ARTICULO.",2325
"2035-D-7","EXPRESAR REPUDIO POR LOS HECHOS DE VIOLENCIA OCURRIDOS EN LA PROVINCIA DE SANTA CRUZ, CONTRA DOCENTES Y MANIFESTANTES QUE REALIZABAN UNA MARCHA POR UNA MEJORA SALARIAL.",2324
"7059-D-6","DECLARAR LA VALIDEZ DE LOS DECRETOS DE NECESIDAD Y URGENCIA DEL PODER EJECUTIVO 48/2006, 54/2006, 92/2006, 163/2006, 165/2006, 167/2006, 208/2006, 210/2006, 211/2006, 524/2006, 530/2006 Y 532/2006.",2340
"7061-D-6","DECLARAR LA VALIDEZ DEL DECRETO DE NECESIDAD Y URGENCIA DEL PODER EJECUTIVO 267/2006.",2340
"7062-D-6","DECLARAR LA VALIDEZ DEL DECRETO DE NECESIDAD Y URGENCIA DEL PODER EJECUTIVO 516/2006.",2340
"7065-D-6","DECLARAR LA VALIDEZ DEL DECRETO DE NECESIDAD Y URGENCIA DEL PODER EJECUTIVO 135/2006.",2340
"6596-D-6","REPARACIÓN HISTÓRICA POR VIOLACIONES A LOS DERECHOS HUMANOS COMETIDOS POR TRIBUNALES MILITARES DURANTE EL TERRORISMO DE ESTADO: DECLARAR LA NULIDAD DE LAS SENTENCIAS DICTADAS POR ESTOS TRIBUNALES DE LAS FUERZAS ARMADAS DE LA NACIÓN DURANTE EL ULTIMO GOBIERNO DE FACTO.",2339
"723-D-5","IMPLEMENTACIÓN DE LA CONVENCIÓN SOBRE LA PROHIBICIÓN DEL DESARROLLO, LA PRODUCCIÓN, EL ALMACENAMIENTO Y EL EMPLEO DE ARMAS QUÍMICAS Y SOBRE SU DESTRUCCIÓN, RATIFICADA POR LEY 24534.",2338
"1721-D-5","CREACIÓN DE JUZGADOS FEDERALES Y CÁMARA FEDERAL DE APELACIONES EN LO CIVIL, COMERCIAL Y CONTENCIOSO ADMINISTRATIVO, EN SAN JUSTO, LA MATANZA, PROVINCIA DE BUENOS AIRES.",2338
"5797-D-6","DECLARAR CAPITAL NACIONAL DEL HIDRÓGENO A LA CIUDAD DE PICO TRUNCADO, PROVINCIA DE SANTA CRUZ.",2338
"226-S-5","APROBACIÓN DEL ACUERDO ENTRE ARGENTINA Y LA REPÚBLICA DE BELARUS SOBRE COOPERACIÓN ECONÓMICA Y COMERCIAL SUSCRIPTO EN BUENOS AIRES EL 28 DE OCTUBRE DE 2004.",2338
"260-S-5","APROBACION DEL ACUERDO SOBRE TRASLADO DE PERSONAS CONDENADAS ENTRE LOS ESTADOS PARTES DEL MERCOSUR CON LA REPUBLICA DE BOLIVIA Y LA REPUBLICA DE CHILE, FIRMADO EN BELO HORIZONTE, REPUBLICA FEDERATIVA DEL BRASIL, EL 16/12/2004. 26/08/2005Ver Texto Completo",2338
"177-S-4","APROBACIÓN DEL ACUERDO COMPLEMENTARIO AL PROTOCOLO DE ASISTENCIA JURÍDICA MUTUA EN ASUNTOS PENALES ENTRE LOS ESTADOS PARTES DEL MERCOSUR, SUSCRIPTO EN BRASILIA, REPÚBLICA FEDERATIVA DEL BRASIL, EL 05 DE DICIEMBRE DE 2002.",2338
"79-S-6","APROBACIÓN DEL TRATADO ENTRE EL GOBIERNO DE LA REPÚBLICA ARGENTINA Y EL GOBIERNO DE CANADÁ SOBRE EL TRASLADO DE CONDENADOS, SUSCRIPTO EN LA CIUDAD DE BUENOS AIRES, EL 3 DE JULIO DE 2003.",2338
"81-S-6","APROBACION DEL CONVENIO ENTRE LA REPUBLICA ARGENTINA Y LA REPUBLICA DOMINICANA SOBRE TRASLADO DE NACIONALES CONDENADOS Y CUMPLIMIENTO DE SENTENCIAS PENALES SUSCRIPTO EN SANTO DOMINGO EL 23/02/2004. 08/03/2006Ver Texto Completo",2338
"176-S-6","APROBACIÓN DEL CONVENIO ENTRE EL GOBIERNO DE LA REPÚBLICA ARGENTINA Y EL GOBIERNO DE LA REPÚBLICA DE ARMENIA SOBRE COOPERACIÓN EN MATERIA DE PROTECCIÓN VEGETAL Y CUARENTENA FITOSANITARIA SUSCRIPTO EN EREVAN EL 31/08/2005.",2338
"229-S-5","APROBACIÓN DEL ACUERDO MARCO DE COOPERACIÓN ENTRE LA REPÚBLICA ARGENTINA Y LA ASOCIACIÓN DE ESTADOS DEL CARIBE (AEC) SUSCRIPTO EN PUERTO ESPAÑA, TRINIDAD Y TOBAGO, EL 08 DE NOVIEMBRE DE 2002.",2338
"216-S-6","APROBACIÓN DEL CONVENIO MARCO DE COOPERACIÓN EN MATERIA DE SALUD Y CIENCIAS MEDICAS CON EL GOBIERNO DE LA REPÚBLICA POPULAR CHINA, SUSCRIPTO EN BEIJING EL 28 DE JUNIO DE 2004.",2338
"179-S-6","APROBACION DEL CONVENIO BASICO ENTRE EL GOBIERNO DE LA REPUBLICA ARGENTINA Y LA ORGANIZACION PANAMERICANA DE LA SALUD / ORGANIZACION MUNDIAL DE LA SALUD SOBRE RELACIONES INSTITUCIONALES Y PRIVILEGIOS E INMUNIDADES, SUSCRIPTO EN BUENOS AIRES EL 16 DE JUNIO DE 2005.",2338
"4110-D-6","EJERCICIO PROFESIONAL DE LA MUSICOTERAPIA.",2338
"1659-D-7","DESARROLLO Y PRODUCCION DE LA BIOTECNOLOGIA MODERNA: DEFINICIONES, BENEFICIARIOS, CREACION DEL REGISTRO NACIONAL PARA LA PROMOCION DE LA BIOTECNOLOGIA MODERNA, CREACION DEL FONDO DE ESTIMULO A NUEVOS EMPRENDIMIENTOS EN BIOTECNOLOGIA MODERNA, PROPIEDAD INDUSTRIAL, INFRACCIONES Y SANCIONES, CREACION DE LA COMISION CONSULTIVA PARA LA PROMOCION DE LA BIOTECNOLOGIA MODERNA.",2337
"1659-D-7","DESARROLLO Y PRODUCCION DE LA BIOTECNOLOGIA MODERNA: DEFINICIONES, BENEFICIARIOS, CREACION DEL REGISTRO NACIONAL PARA LA PROMOCION DE LA BIOTECNOLOGIA MODERNA, CREACION DEL FONDO DE ESTIMULO A NUEVOS EMPRENDIMIENTOS EN BIOTECNOLOGIA MODERNA, PROPIEDAD INDUSTRIAL, INFRACCIONES Y SANCIONES, CREACION DE LA COMISION CONSULTIVA PARA LA PROMOCION DE LA BIOTECNOLOGIA MODERNA",2336
"1762-D-7","PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE LA CANTIDAD DE EFECTIVOS DE GENDARMERÍA NACIONAL ENVIADOS A LA PROVINCIA DE SANTA CRUZ DURANTE EL AÑO 2007",2335
"5-PE-7","AUTORIZAR LA INTRODUCCIÓN DE TROPAS EXTRANJERAS EN EL TERRITORIO NACIONAL PARA PARTICIPAR EN EL EJERCICIO COMBINADO UNITAS XLVIII FASE ATLÁNTICO - 2007",2334
"6800-D-2006","DECLARAR LA VALIDEZ DEL DECRETO DE NECESIDAD Y URGENCIA DEL PODER EJECUTIVO 681/2006.",2349
"6801-D-2006","DECLARAR LA VALIDEZ DEL DECRETO DE NECESIDAD Y URGENCIA DEL PODER EJECUTIVO 758/2006.",2349
"6802-D-2006","DECLARAR LA VALIDEZ DEL DECRETO DE NECESIDAD Y URGENCIA DEL PODER EJECUTIVO 760/2006.",2349
"6803-D-2006","DECLARAR LA VALIDEZ DEL DECRETO DE NECESIDAD Y URGENCIA DEL PODER EJECUTIVO 762/2006.",2349
"6804-D-2006","DECLARAR LA VALIDEZ DEL DECRETO DE NECESIDAD Y URGENCIA DEL PODER EJECUTIVO 913/2006.",2349
"6805-D-2006","DECLARAR LA VALIDEZ DEL DECRETO DE NECESIDAD Y URGENCIA DEL PODER EJECUTIVO 1022/2006.",2349
"6806-D-2006","DECLARAR LA VALIDEZ DE LOS DECRETOS DE NECESIDAD Y URGENCIA DEL PODER EJECUTIVO 0678/2006, 0764/2006, 0782/2006, 0828/2006, 0832/2006, 0940/2006, 1085/2006, 1095/2006, 1098/2006, 1126/2006, 1171/2006, 1223/2006, 1322/2006, 1386/2006, 1388/2006, 1409/2006, 1444/2006 Y 1461/2006.",2349
"5716-D-6","CÓDIGO PROCESAL CIVIL Y COMERCIAL DE LA NACIÓN. MODIFICACIÓN DEL ARTICULO 45, SOBRE CONDUCTA TEMERARIA O MALICIOSA, Y MODIFICACIÓN AL ARTICULO 45, INCISO C) DE LA LEY 23187 (EJERCICIO DE LA PROFESIÓN Y COLEGIACIÓN DE ABOGADOS).",2348
"3857-D-6","""DÍA DE REFLEXIÓN CÍVICA NACIONAL"", INSTITUIRLO EL 16 DE JUNIO DE CADA AÑO: REALIZACIÓN DE ACTOS ALUSIVOS EN TODOS LOS ESTABLECIMIENTOS EDUCACIONALES RECORDANDO LOS SUCESOS OCURRIDOS EL 16 DE JUNIO DE 1955 EN PLAZA DE MAYO EN ESPECIAL A LAS VICTIMAS CIVILES Y DAÑOS OCASIONADOS.",2347
"22-PE-6","MARCAS, SEÑALES Y MEDIOS ALTERNATIVOS DE IDENTIFICACION ANIMAL EN GENERAL, EN RELACION AL GANADO PORCINO, MODIFICACION DE LA LEY 22939, A FIN DE INCORPORAR LA UTILIZACION DE LA CARAVANA, EL TATUAJE Y EL IMPLANTE ELECTRONICO COMO MEDIOS ALTERNATIVOS DE IDENTIFICACION.",2346
"1306-D-6","REGULACION DE LA CADENA DE FRIO DE LOS MEDICAMENTOS E INSUMOS MEDICOS Y/O BIOQUIMICOS.",2346
"1144-D-6","REGIMEN DEL AMICUS CURIAE O ASISTENTE OFICIOSO ANTE LA CORTE SUPREMA DE JUSTICIA DE LA NACION (REPRODUCCION DEL EXPEDIENTE 0399-D-04).",2346
"78-S-6","APROBACIÓN DEL ACUERDO POR CANJE DE NOTAS ENTRE LA REPÚBLICA ARGENTINA Y LA REPÚBLICA DE ITALIA SOBRE EL ESTABLECIMIENTO EN BUENOS AIRES DE UNA UNIDAD TÉCNICA LOCAL, SUSCRITO EN BUENOS AIRES POR NOTAS DEL 18 DE ENERO Y DEL 11 DE FEBRERO DE 2005.",2345
"6474-D-6","CONTRATO DE TRABAJO. - LEY 20744, T.O 1976, Y MODIFICATORIAS - MODIFICACION DEL ARTICULO 71, SOBRE CONOCIMIENTO DEL TRABAJADOR DE LOS CONTROLES RELATIVOS A SU ACTIVIDAD.",2345
"6479-D-6","CONTRATO DE TRABAJO; LEY 20744, T.O. 1976 Y MODIFICATORIAS - MODIFICACIÓN DEL ARTICULO 72, SOBRE APROBACIÓN DEL SISTEMA DE CONTROL DEL PERSONAL POR LA ASOCIACIÓN SINDICAL.",2345
"177-S-6","ACUERDO ENTRE LA REPÚBLICA ARGENTINA Y LA REPÚBLICA DE TURQUÍA, SOBRE COOPERACIÓN EN MATERIA DE PROTECCIÓN VEGETAL, SUSCRIPTO EN ANKARA, EL 28 DE MARZO DE 2005.",2345
"114-S-6","TRANSFERENCIA A LA MUNICIPALIDAD DE LOS CHARRUAS, PROVINCIA DE ENTRE RIOS, DE UN INMUEBLE PROPIEDAD DEL ESTADO NACIONAL UBICADO EN EL DEPARTAMENTO DE CONCORDIA.",2345
"178-S-6","APROBACIÓN DEL CONVENIO DE COOPERACIÓN TÉCNICA Y CIENTÍFICO - TECNOLOGÍA ENTRE LA REPÚBLICA ARGENTINA Y EL REINO DE ARABIA SAUDITA, SUSCRIPTO EN BUENOS AIRES EL 25 DE SEPTIEMBRE DE 2000.",2345
"218-S-6","APROBACIÓN DEL ACUERDO CON LA REPÚBLICA FEDERATIVA DEL BRASIL PARA LA CONCESIÓN DE RESIDENCIA PERMANENTE A TITULARES DE RESIDENCIAS TRANSITORIAS O TEMPORARIAS, SUSCRIPTO EN PUERTO IGUAZÚ, EL 30 DE NOVIEMBRE DE 2005.",2345
"219-S-6","APROBACION DE LOS INSTRUMENTOS DE ENMIENDA A LA CONSTITUCION Y EL CONVENIO DE LA UNION INTERNACIONAL DE TELECOMUNICACIONES, ADOPTADAS EN MARRAKECH, REINO UNIDO DE MARRUECOS, EL 18 DE OCTUBRE DE 2002.",2345
"198-S-6","LEY 24922 (RÉGIMEN FEDERAL DE PESCA): MODIFICACIÓN.",2344
"31-D-7","MODIFICACIÓN DE LA LEY 24588, LEY DE GARANTÍA DE LOS INTERESES DEL ESTADO NACIONAL EN LA CIUDAD DE BUENOS AIRES: SUSTITUCIÓN DE LOS ARTICULOS 3 (INMUEBLES DE JURISDICCION FEDERAL), 7 (COMPETENCIA EN MATERIA DE SEGURIDAD), 8 (TRANSFERENCIA DE FUEROS) Y 10 (TRANSFERENCIA DEL REGISTRO DE LA PROPIEDAD INMUEBLE Y LA INSPECCIÓN GENERAL DE JUSTICIA) (REPRODUCCIÓN DEL EXPEDIENTE 6880-D-05).",2343
"1044-D-7","CÓDIGO CIVIL, DOMINIO DE LAS AGUAS: MODIFICACIÓN DEL ARTICULO 2340 (BIENES DE DOMINIO PUBLICO), 2343 (BIENES SUCEPTIBLES DE APROPIACIÓN PRIVADA), DEROGACIÓN DEL ARTICULO 2349; MODIFICACIÓN DE LOS ARTÍCULOS 2527 (APROPIACIÓN POR OCUPACIÓN), 2572 (ACCESORIOS DE LOS TERRENOS), 2577, 2579, 2580, 2639 (PROPIETARIOS LIMÍTROFES CON RIOS), 2640 E INCORPORACIÓN DEL ARTICULO 2640 BIS (OBLIGACIONES DE LOS PROPIETARIOS LIMÍTROFES CON AGUAS DE DOMINIO PUBLICO).",2343
"7238-D-6","GARANTÍA DE LOS INTERESES DEL ESTADO NACIONAL EN LA CIUDAD AUTÓNOMA DE BUENOS AIRES - LEY 24588 - MODIFICACIÓN DEL ARTICULO 7, SOBRE COMPETENCIA EN MATERIA DE SEGURIDAD DE LA CIUDAD AUTÓNOMA DE BUENOS AIRES.",2343
"2252-D-6","DECLARAR DE INTERÉS DE LA H CÁMARA AL PROYECTO ""BRAILLE - LAZO ROJO PARA LA PREVENCIÓN DEL HIV - SIDA EN LAS PERSONAS CIEGAS Y DISMINUIDAS VISUALES"".",2343
"1848-D-6","GARANTÍAS JURISDICCIONALES DEL GOBIERNO FEDERAL, LEY 24588: MODIFICACIÓN DEL ARTICULO 7 SOBRE LA COMPETENCIA EN MATERIA DE SEGURIDAD DE LA CIUDAD AUTÓNOMA DE BUENOS AIRES.",2343
"1026-D-6","GARANTIA DE LOS INTERESES DEL ESTADO NACIONAL EN LA CIUDAD AUTONOMA DE BUENOS AIRES, LEY 24588: MODIFICACIONES.",2343
"51-D-6","LEY 24588 DE GARANTIA DE LOS INTERESES DEL ESTADO NACIONAL EN LA CIUDAD AUTONOMA DE BUENOS AIRES: MODIFICACION DEL ARTICULO 7, SOBRE TRASPASO DE LA POLICIA FEDERAL (REPRODUCCION DEL EXPEDIENTE 4278-D-04).",2343
"1247-D-7","DECLARAR A LAS PROVINCIAS DE ENTRE RÍOS Y SANTA FE COMO ZONA DE DESASTRE Y EMERGENCIA ECONÓMICA Y SOCIAL POR EL PLAZO DE 120 DÍAS A PARTIR DEL 10 DE MARZO DE 2007.",2342
"6086-D-6","INSTITUIR COMO DIA NACIONAL DEL POLITOLOGO EL DIA 23 DE SEPTIEMBRE DE CADA AÑO.",2352
"261-S-6","CREACION EN EL AMBITO DEL MINISTERIO DE DESARROLLO SOCIAL DE LA NACION, BAJO LA ORBITA DE LA DIRECCION NACIONAL DE JUVENTUD U ORGANISMO NACIONAL EQUIVALENTE, EL CONSEJO NACIONAL DE LA JUVENTUD.",2351
"2213-D-6","FABRICANTES E IMPORTADORES DE INDUMENTARIA: OBLIGATORIEDAD DE CONFECCIONAR O IMPORTAR LAS MISMAS DE ACUERDO A LAS NORMAS IRAM DE LA SERIE 75300 Y LA ISO 3635",2350
"252-S-6","PROMOCION Y REGULACION DE LOS CENTROS DE DESARROLLO INFANTIL",2350
