id,votacion_id,original_id,itul
2729,2729,"2454-D-2014","PROMOCION DE PUEBLOS RURALES TURISTICOS. REGIMEN."
2730,2730,"53-S-2012","APROBACION DEL ACUERDO MARCO PARA EL DESARROLLO DEL PROYECTO DE REGASIFICACION DE GAS NATURAL LICUADO CON LA REPUBLICA ORIENTAL DEL URUGUAY, CELEBRADO EN BUENOS AIRES EL 2 DE AGOSTO DE 2011."
2731,2731,"92-S-2015","CREACION DE LA AGENCIA NACIONAL DE PARTICIPACIONES ESTATALES EN EMPRESAS (ANPEE)."
2732,2732,"90-S-2015","APROBACION DE LA CUENTA DE INVERSION CORRESPONDIENTE AL EJERCICIO 2013."
2733,2733,"7517-D-2014","CONTRATO DE TRABAJO - LEY 20744 -. MODIFICACION DEL ARTICULO 214, SOBRE RESERVA DEL EMPLEO CUANDO EL TRABAJADOR INGRESE EN FORMA ORDINARIA, POR MOVILIZACION O CONVOCATORIAS ESPECIALES AL 'SERVICIO MILITAR VOLUNTARIO'."
2734,2734,"9212-D-2014","ORGANIZACION Y PROCEDIMIENTO DE LA JUSTICIA NACIONAL DEL TRABAJO - LEY 18345 -. MODIFICACION DEL ARTICULO 51, ESTABLECIENDO QUE LAS NOTIFICACIONES FUERA DE LA JURISDICCION DEL TRIBUNAL DEBERAN SER PRACTICADAS DE OFICIO MEDIANTE TELEGRAMA."
2735,2735,"9241-D-2014","CONTRATO DE TRABAJO - LEY 20744 -. MODIFICACION DEL ARTICULO 120, SOBRE INEMBARGABILIDAD DEL SALARIO MINIMO, VITAL Y MOVIL."
2736,2736,"1893-D-2014","CONTRATO DE TRABAJO (LEY 20744, TEXTO ORDENADO 1976): MODIFICACION DEL ARTICULO 75, SOBRE DEBER DE SEGURIDAD."
2737,2737,"1643-D-2014","CONTRATO DE TRABAJO, LEY 20744, T.O. 1976: MODIFICACION DEL ARTICULO 3, SOBRE PRIMACIA DE LA LEY MAS FAVORABLES AL TRABAJADOR 'IN DUBIO PRO OPERARIO'."
2738,2738,"1879-D-2014","CONTRATO DE TRABAJO: LEY 20744, TO 1976: INCORPORACION DEL ARTICULO 220 BIS, SOBRE SUSPENSIONES INJURIOSAS."
2739,2739,"91-S-2013","MODIFICACION DE LA LEY 26588 - ENFERMEDAD CELIACA: CREACION DEL PROGRAMA NACIONAL DE PREVENCION Y CONTROL DE LA CELIAQUIA."
2740,2740,"57-S-2013","CREACION DEL INSTITUTO NACIONAL DE PREVENCION, DIAGNOSTICO, TRATAMIENTO E INVESTIGACION DE ENFERMEDADES CARDIOVASCULARES, EN EL AMBITO DEL MINISTERIO DE SALUD."
2741,2741,"574-D-2015","LUCHA CONTRA EL SEDENTARISMO. PROMOCION SOBRE LA SALUD MEDIANTE LA ACTIVIDAD FISICA."
2742,2742,"9024-D-2014","FISCALIZACION Y COMERCIALIZACION DE ESTUPEFACIENTES Y PSICOTROPICOS - LEYES 19303 Y 17818 -. MODIFICACIONES SOBRE DESPACHO EN FARMACIAS BAJO RECETA ARCHIVADA, FECHADA Y FIRMADA POR MEDICO U ODONTOLOGO."
2743,2743,"8519-D-2014","COOPERATIVAS - LEY 20337 -. MODIFICACIONES, SOBRE PROFUNDIZACION DE LA TRANSPARENCIA Y PARTICIPACION EN LA ECONOMIA SOCIAL. MODIFICACION DE LA LEY 20321."
2744,2744,"136-S-2014","APROBACION DEL ACUERDO CON EL GOBIERNO DE LOS EMIRATOS ARABES UNIDOS SOBRE SERVICIOS AEREOS ENTRE SUS RESPETIVOS TERRITORIOS, CELEBRADO EN LA CIUDAD DE ABU DHABI - EMIRATOS ARABES -, EL 14 DE ENERO DE 2013."
2745,2745,"4154-D-2014","'AGUSTIN TOSCO'. SE DESIGNA COMO TAL A LA AVENIDA DE CIRCUNVALACION DE LA CIUDAD CAPITAL DE LA PROVINCIA DE CORDOBA - RUTA NACIONAL A 019 -, EN TODA SU TRAZA."
2746,2746,"7810-D-2014","ESPECIES ARBOREAS DE LA FAMILIA AMARANTHACEAE; SE DECLARA DE INTERES NACIONAL Y PRIORITARIO SU PROMOCION, FOMENTO Y DESARROLLO."
2747,2747,"36-S-2014","INSTITUIR EL 10 DE OCTUBRE DE CADA AÑO, COMO EL DIA NACIONAL DE LA LUCHA CONTRA LA VIOLENCIA DE GENERO EN LOS MEDIOS DE COMUNICACION"
2748,2748,"8383-D-2014","PROCEDIMIENTO DE EXHIBICION DEL PRECIO DE VENTA Y DEL PRECIO DE UNIDAD DE MEDIDA LOS PRODUCTOS OFRECIDOS POR LOS COMERCIANTES A LOS CONSUMIDORES. REGIMEN."
2749,2749,"3224-D-2014","'ADMINISTRACION NACIONAL DE MATERIALES CONTROLADOS (ANMAC)': CREACION."
2750,2750,"53-S-2015","CUENTA DE INVERSION CORRESPONDIENTE AL EJERCICIO FISCAL 2012, CONFORME A LOS TERMINOS DEL ARTICULO 75, INCISO 8 DE LA CONSTITUCION NACIONAL."
2751,2751,"4464-D-2015","EXPRESAR REPUDIO POR LA MUERTE DE JORGE ARIEL VELAZQUEZ, OCURRIDA EL DIA 9 DE AGOSTO DE 2015 EN SAN PEDRO, PROVINCIA DE JUJUY."
2752,2752,"4550-D-2015","EXPRESAR REPUDIO POR LOS ACONTECIMIENTOS DE VIOLENCIA Y FALTA DE TRANSPARENCIA EN LOS COMICIOS DEL 23 DE AGOSTO DE 2015 EN LA PROVINCIA DE TUCUMAN."
2753,2753,"4576-D-2015","EXPRESAR REPUDIO POR LA REPRESION AL PUEBLO DE TUCUMAN, EL 24 DE AGOSTO DE 2015, POR PARTE DEL GOBIERNO PROVINCIAL"
2754,2754,"4575-D-2015","EXPRESAR REPUDIO POR LAS MANIOBRAS FRAUDULENTAS DURANTE LOS COMICIOS DEL 23 DE AGOSTO DE 2015 Y  LA REPRESION QUE SUFRIO EL PUEBLO TUCUMANO EL 24 DE AGOSTO DE 2015, EN LA CIUDAD CAPITAL DE LA PROVINCIA DE TUCUMAN."
2755,2755,"20-S-2012","APROBACION DEL CONVENIO IBEROAMERICANO SOBRE EL USO DE LA VIDEOCONFERENCIA EN LA COOPERACION INTERNACIONAL ENTRE SISTEMAS DE JUSTICIA, CELEBRADO EN LA CIUDAD DE MAR DEL PLATA REPUBLICA ARGENTINA EL 3 DE DICIEMBRE DE 2010 Y EL PROTOCOLO ADICIONAL RELACIONADO CON LOS COSTROS, REGIMEN LINGÜISTICO Y REMISION DE SOLICITUDES."
2756,2756,"278-D-2015","DESIGNAR UNIVERSIDAD NACIONAL DE TIERRA DEL FUEGO, ISLAS MALVINAS, ANTARTIDA E ISLAS DEL ATLANTICO SUR A LA UNIVERSIDAD NACIONAL DE TIERRA DEL FUEGO, ANTARTIDA E ISLAS DEL ATLANTICO SUR."
2757,2757,"1-PE-2015","AMPLIACION POR EL TERMINO DE CIENTO OCHENTA - 180 - DIAS HABILES ADMINISTRATIVOS, EL PLAZO PREVISTO EN LA LEY 26690, QUE ESTABLECE UN BENEFICIO EXTRAORDINARIO A LAS VICTIMAS DEL ATENTADO TERRORISTA CONTRA LA SEDE DE LA EMBAJADA DEL ESTADO DE ISRAEL OCURRIDO EL DIA 17 DE MARZO DE 1992, PARA LA PRESENTACION DE LA SOLICITUD PARA ACCEDER AL RESARCIMIENTO."
2758,2758,"8607-D-2014","MUSEO 'CASA JUAN DE DIOS FILIBERTO'. SE DECLARA DE UTILIDAD PUBLICA Y SUJETO A EXPROPIACION."
2759,2759,"117-S-2014","APROBACION DEL ACUERDO DE COOPERACION ECONOMICA BILATERAL CON EL GOBIERNO DE HUNGRIA, CELEBRADO EN LA CIUDAD AUTONOMA DE BUENOS AIRES, EL 29 DE NOVIEMBRE DE 2013."
2760,2760,"9256-D-2014","'CHALET GARCIA FERNANDEZ DEL INGENIO BELLA VISTA' UBICADO EN LA CIUDAD DE BELLA VISTA, DEPARTAMENTO LEALES, PROVINCIA DE TUCUMAN SE DECLARA MONUMENTO HISTORICO NACIONAL."
2761,2761,"8820-D-2014","ANTIGUO EDIFICIO DEL 'COLEGIO SAN MIGUEL - PADRE ALEJANDRO STEFENELLI' UBICADO EN GENERAL ROCA, PROVINCIA DE RIO NEGRO. SE LO DECLARA MONUMENTO HISTORICO NACIONAL."
2762,2762,"6833-D-2014","DECLARASE MONUMENTO HISTORICO NACIONAL A LA ESCUELA PROVINCIAL NUMERO 1 'HERNANDO DE MAGALLANES', DE LA CIUDAD DE RIO GALLEGOS, PROVINCIA DE SANTA CRUZ."
2763,2763,"149-D-2014","COMPLEJO SOCIAL EDUCATIVO ESCUELA HOGAR 'EVITA', UBICADO EN EL PARTIDO DE ESTEBAN ECHEVERRIA, DE LA PROVINCIA DE BUENOS AIRES: SE LA DECLARA LUGAR HISTORICO NACIONAL."
2764,2764,"1090-D-2015","CENTRO NACIONAL DE REEDUCACION SOCIAL - LEY 20332; MODIFICACION DE SU DENOMINACION POR LA DE HOSPITAL NACIONAL EN RED ESPECIALIZADO EN SALUD MENTAL Y ADICCIONES 'LICENCIADA LAURA BONAPARTE'."
2765,2765,"404-D-2015","DECLARAR 'CIUDAD DE LAS ARTES Y LAS IDEAS', AL MUNICIPIO DE ALMIRANTE BROWN, PROVINCIA DE BUENOS AIRES."
2766,2766,"1641-D-2015","ESTACION 'CHACARITA' DEL FERROCARRIL LINEA SAN MARTIN. DESIGNESE CON EL NOMBRE DE 'VILLA CRESPO'."
2767,2767,"2676-D-2014","EDIFICIO DEL HOTEL TERMAS SITO EN LA LOCALIDAD LOS BAÑOS, ROSARIO DE LA FRONTERA, PROVINCIA DE SALTA. SE LO DECLARA MONUMENTO HISTORICO NACIONAL."
2768,2768,"72-S-2015","APROBACION DEL PROTOCOLO COMPLEMENTARIO AL TRATADO DE MAIPU DE INTEGRACION Y COOPERACION CON LA REPUBLICA DE CHILE SOBRE LA CONSTITUCION DE LA ENTIDAD BINACIONAL PARA EL PROYECTO 'TUNEL INTERNACIONAL PASO DE LAS LEÑAS', SUSCRIPTO EN LA CIUDAD DE SANTIAGO, REPUBLICA DE CHILE, EL 6 DE ENERO DE 2015."
2769,2769,"71-S-2015","SUSTITUCION DEL ANEXO XVII DE LA LEY 26962, POR EL CUAL SE AUTORIZA LA SALIDA DE PERSONAL Y MEDIOS DE LA ARMADA ARGENTINA DEL TERRITORIO DE LA NACION, PARA PARTICIPAR EN EL EJERCICIO COMBINADO 'ACRUX'."
2770,2770,"123-S-2014","APROBACION DEL ACUERDO CONSTITUTIVO DEL CENTRO DEL SUR SUSCRIPTO EN LA CIUDAD DE GINEBRA - CONFEDERACION SUIZA  EL 1 DE SEPTIEMBRE DE 1994."
2771,2771,"9213-D-2014","ORGANIZACION Y PROCEDIMIENTO DE LA JUSTICIA NACIONAL DEL TRABAJO - LEY 18345 -. MODIFICACION DEL ARTICULO 46, SOBRE IMPULSO DE OFICIO HASTA EL MOMENTO DE PRACTICAR LA LIQUIDACION POR SECRETARIA."
2772,2772,"626-D-2015","CONTRATO DE TRABAJO - LEY 20744, T.O. 1976 - MODIFICACION DEL ARTICULO 71, SOBRE PONER EN CONOCIMIENTO DEL TRABAJADOR LOS SISTEMAS DE CONTROLES PERSONALES."
2773,2773,"45-S-2015","REGULAR COMO SERVICIO PUBLICO ESENCIAL A LA PRESTACION DE LOS SERVICIOS DE NAVEGACION AEREA Y ESTABLECER LA MODALIDAD Y TIPO DE AQUELLAS PRESTACIONES."
2774,2774,"52-S-2015","MOVILIDAD DE LAS ASIGNACIONES FAMILIARES PREVISTAS EN LA LEY 24714, SUS NORMAS COMPLEMENTARIAS Y MODIFICATORIAS, CON EXCEPCION DE LA ESTABLECIDA EN EL INCISO E) DEL ARTICULO 6."
2775,2775,"75-D-2014","CODIGO PENAL: INCORPORACION DE LOS ARTICULOS 197 BIS Y 197 TER, SOBRE PERSONAS QUE CONDUZCAN UN AUTOMOTOR EN ESTADO DE EBRIEDAD O ALCOHOLIZADO."
2776,2776,"4348-D-2012","GUARDAVIDAS: REGIMEN PARA SU EJERCICIO PROFESIONAL."
2777,2777,"3-PE-2015","Inmueble sito en la ciudad de Mar del Plata, provincia de Buenos Aires, propiedad de la Asociación de Obras Sociales de Mar del Plata. Declaración de utilidad pública y sujeto a expropiación."
2778,2778,"139-S-2014","CREACION DE UNA CAMARA FEDERAL DE APELACIONES CON ASIENTO EN LA CIUDAD DE COMANDANTE LUIS PIEDRA BUENA, PROVINCIA DE SANTA CRUZ."
2779,2779,"13-S-2015","AUTORIZACION DE LA SALIDA DE PERSONAL Y MEDIOS DEL EJERCITO ARGENTINO, DE LA ARMADA ARGENTINA Y DE LA FUERZA AEREA ARGENTINA DE NUESTRO PAIS Y EL INGRESO DE TROPAS EXTRANJERAS, A REALIZARSE DENTRO Y FUERA DEL TERRITORIO NACIONAL, EN EL MARCO DEL PROGRAMA DE EJERCITACIONES COMBINADAS PARA EL PERIODO 1º DE SETIEMBRE DE 2015 AL 31 DE AGOSTO DE 2016."
2780,2780,"1585-D-2014","CREACION DE UNA ADUANA CON ASIENTO EN LA CIUDAD DE VENADO TUERTO, DEPARTAMENTO GENERAL LOPEZ, PROVINCIA DE SANTA FE (REPRODUCCION DEL EXPEDIENTE 6666-D-12)."
2781,2781,"1586-D-2014","CREACION DE UNA ADUANA CON ASIENTO EN LA CIUDAD DE RAFAELA, DEPARTAMENTO CASTELLANOS, PROVINCIA DE SANTA FE (REPRODUCCION DEL EXPEDIENTE 6667-D-12)."
2782,2782,"38-S-2015","APROBACION E INSTRUMENTACION DE LA SUSCRIPCION DE LA TOTALIDAD DE LAS ACCIONES QUE LE CORRESPONDEN A LA REPUBLICA ARGENTINA, DE CONFORMIDAD CON LAS RESOLUCIONES 612, 613 Y 614 DE LA JUNTA DE GOBERNADORES DEL BANCO INTERNACIONAL DE RECONSTRUCCION Y FOMENTO - BIRF."
2783,2783,"402-D-2012","REGIMEN PARA EL EJERCICIO PROFESIONAL DE LA 'MUSICOTERAPIA' (REPRODUCCION DEL EXPEDIENTE 4957-D-10)."
2784,2784,"3299-D-2015","EXPRESAR BENEPLACITO POR LOS RECLAMOS INTERNACIONALES DEL GOBIERNO NACIONAL RELACIONADOS CON LA SOBERANIA SOBRE NUESTRAS ISLAS MALVINAS, EN EL MARCO DEL 'DIA DE LA REAFIRMACION DE LOS DERECHOS ARGENTINOS SOBRE MALVINAS, ISLAS Y SECTOR ANTARTICO'."
2785,2785,"29-S-2015","LEY DE IMPLEMENTACION DEL CODIGO PROCESAL PENAL DE LA NACION."
2786,2786,"27-S-2015","LEY ORGANICA DEL MINISTERIO PUBLICO DE LA DEFENSA DE LA NACION;  DEROGACION DE LA LEY 24946."
2787,2787,"31-S-2015","LEY 24946 - MINISTERIO PUBLICO -, MODIFICACION RESPECTO DEL PODER DISCIPLINARIO DEL PROCURADOR GENERAL DE LA NACION Y DEL DEFENSOR GENERAL DE LA NACION, Y DE LA CONVOCATORIA DE SU TRIBUNAL DE ENJUICIAMIENTO Y LA INTEGRACION DEL MISMO POR VOCALES ABOGADOS CON MATRICULA FEDERAL."
2788,2788,"30-S-2015","CODIGO PENAL: MODIFICACION INCORPORANDO DIVERSOS CAUSALES DE SUSPENSION DEL JUICIO A PRUEBA."
2789,2789,"28-S-2015","LEY DE ORGANIZACION Y COMPETENCIA DE LA JUSTICIA FEDERAL Y NACIONAL PENAL: MODIFICACION DEL DECRETO LEY 1285/58 (ORGANIZACION DE LA JUSTICIA NACIONAL)."
2790,2790,"32-S-2015","REGIMEN DE SUBROGACIONES PARA LOS TRIBUNALES INFERIORES A LA CORTE SUPREMA DE JUSTICIA DE LA NACION."
2791,2791,"47-S-2015","CUENTA DE INVERSION CORRESPONDIENTE AL EJERCICIO FISCAL 2011, CONFORME A LOS TERMINOS DEL ARTICULO 75, INCISO 8 DE LA CONSTITUCION NACIONAL."
2792,2792,"8777-D-2014","REGIMEN TARIFARIO ESPECIFICO PARA ORGANIZACIONES SOCIALES."
2793,2793,"8776-D-2014","ASOCIACIONES CIVILES. REGIMEN DE BIEN DE UTILIDAD SOCIAL Y SUSPENSION TEMPORARIA DE LAS SUBASTAS DE LOS BIENES AFECTADOS A LA CONSECUCION DEL OBJETIVO SOCIAL."
2794,2794,"3247-D-2014","PREVENCION Y CONTROL DE LOS TRASTORNOS ALIMENTARIOS (LEY 26396): INCORPORACION DE LOS ARTICULOS 21, 21 BIS Y 21 TER, SOBRE SANCIONES."
2795,2795,"12-S-2015","INDEMNIZACION A LAS VICTIMAS DEL ATENTADO PERPETRADO CONTRA LA SEDE DE LA ASOCIACION MUTUAL ISRAELITA ARGENTINA (AMIA)."
2796,2796,"191-S-2012","APROBACION DEL CONVENIO INTERNACIONAL PARA LA SIMPLIFICACION Y ARMONIZACION DE LOS REGIMENES ADUANEROS (MODIFICADO), CELEBRADO EN KYOTO, JAPON, EL 18 DE MAYO DE 1973 Y SU ANEXO GENERAL."
2797,2797,"134-S-2014","APROBACION DE LA ENMIENDA DE DOHA AL PROTOCOLO DE KYOTO DE LA CONVENCION MARCO DE LAS NACIONES UNIDAS SOBRE CAMBIO CLIMATICO, SUSCRIPTA EN LA CIUDAD DE DOHA - ESTADO DE QATAR - EL 8 DE DICIEMBRE DE 2012."
2798,2798,"75-S-2013","RECONOCIMIENTO COMO SIMBOLO PATRIO HISTORICO LA BANDERA NACIONAL DE LA LIBERTAD CIVIL, CREADA POR EL GENERAL MANUEL BELGRANO, HECHA BENDECIR Y ENTREGADA POR EL AL CABILDO DE JUJUY, EL 25 DE MAYO DE 1813."
2799,2799,"119-S-2014","APROBACION DEL ACUERDO DE COOPERACION TECNICA CON EL GOBIERNO DE LA REPUBLICA DE COTE D'IVOIRE, SUSCRIPTO EN BUENOS AIRES EL 5 DE FEBRERO DE 2014."
2800,2800,"122-S-2014","APROBACION DEL  ACUERDO SOBRE COOPERACION TECNICA CON EL GOBIERNO DE BELICE, SUSCRIPTO EN LA CIUDAD DE BUENOS AIRES -REPUBLICA ARGENTINA-, EL 22 DE OCTUBRE DE 2013."
2801,2801,"868-D-2015","POLITICAS PUBLICAS EN MATERIA DE VACUNACION. SE GARANTIZA EL ACCESO DE LOS PUEBLOS INDIGENAS A SU INFORMACION."
2802,2802,"7957-D-2014","'CIUDADANO ILUSTRE DEL BICENTENARIO DE LA REPUBLICA ARGENTINA'. RECONOZCASE A LOS ARGENTINOS QUE RECUPERARON TEMPORALMENTE NUESTRAS ISLAS MALVINAS COMBATIENDO EN DEFENSA DE LA SOBERANIA DE NUESTRA NACION."
2803,2803,"9603-D-2014","BENEFICIO A DETENIDOS - DESAPARECIDOS DURANTE LA ULTIMA DICTADURA MILITAR: TRAMITE DE LA SOLICITUD E IMPRESCRIPTIBILIDAD DEL MISMO. MODIFICACION DE LAS LEYES 24043 Y 26564."
2804,2804,"4959-D-2013","RECONOCIMIENTO DE UNA COMPENSACION ECONOMICA A FAVOR DE LOS EX AGENTES DE YACIMIENTOS PETROLIFEROS FISCALES S.A. (YPF) QUE NO ADHIRIERON AL PROGRAMA DE PROPIEDAD PARTICIPADA."
2805,2805,"1-D-2015","Solicitud de Licencia si goce de dieta, por razones particulares del Diputado GUZMAN, Sandro Adrián, desde el 01 de Marzo de 2015 hasta el 29 de Febrero de 2016."
2806,2806,"2-PE-2015","DECLARAR DE INTERES PUBLICO NACIONAL Y COMO OBJETIVO PRIORITARIO DE LA REPUBLICA ARGENTINA LA POLITICA DE REACTIVACION DE LOS FERROCARRILES DE PASAJEROS Y DE CARGAS, ESTABLECIENDO LA CREACION DE FERROCARRILES ARGENTINOS SOCIEDAD DEL ESTADO."
2807,2807,"337-S-2014","CREACION DE LA AGENCIA FEDERAL DE INTELIGENCIA; MODIFICACION DE LA LEY 25520."
2808,2808,"339-S-2014","APROBACION DEL II PROTOCOLO COMPLEMENTARIO AL TRATADO DE MAIPU DE INTEGRACION Y COOPERACION CON LA REPUBLICA DE CHILE RELATIVO A LA ENTIDAD BINACIONAL PARA EL PROYECTO 'TUNEL DE BAJA ALTURA - FERROCARRIL TRASANDINO CENTRAL' SUSCRIPTO EN LA CIUDAD DE SANTIAGO - REPUBLICA DE CHILE - EL 23 DE DICIEMBRE DE 2014."
2809,2809,"338-S-2014","APROBACION DEL II PROTOCOLO COMPLEMENTARIO AL TRATADO DE MAIPU DE INTEGRACION Y COOPERACION CON LA REPUBLICA DE CHILE RELATIVO AL PROYECTO 'TUNEL INTERNACIONAL PASO DE AGUA NEGRA' SUSCRIPTO EN LA CIUDAD DE SANTIAGO - REPUBLICA DE CHILE - EL 23 DE DICIEMBRE DE 2014."
2810,2810,"129-S-2014","APROBACION DEL CONVENIO MARCO DE COOPERACION EN MATERIA ECONOMICA Y DE INVERSIONES CON EL GOBIERNO DE LA REPUBLICA POPULAR CHINA, SUSCRIPTO EN BUENOS AIRES, ARGENTINA, EL 18 DE JULIO DE 2014."
2811,2811,"126-S-2014","APROBACION DEL ACUERDO DE COOPERACION ENTRE EL GOBIERNO DE LA REPUBLICA ARGENTINA Y EL GOBIERNO DE LA REPUBLICA POPULAR CHINA SOBRE LA CONSTRUCCION, EL ESTABLECIMIENTO Y LA OPERACION DE UNA ESTACION DE ESPACIO LEJANO DE CHINA EN LA PROVINCIA DEL NEUQUEN, ARGENTINA, EN EL MARCO DEL PROGRAMA CHINO DE EXPLORACION DE LA LUNA, SUSCRIPTO EN LA CIUDAD DE BUENOS AIRES EL 23 DE ABRIL DE 2014."
2812,2812,"75-D-2014","CÓDIGO PENAL: INCORPORACIÓN DE LOS ARTÍCULOS 197 BIS Y 197 TER, SOBRE PERSONAS QUE CONDUZCAN UN AUTOMOTOR EN ESTADO DE EBRIEDAD O ALCOHOLIZADO."
2813,2813,"36-PE-2016","MODIFICACION DE LAS DEDUCCIONES Y ESCALAS DEL ARTICULO 23 DE LA LEY DE IMPUESTO A LAS GANANCIAS LEY 20628 (TO. 1997), SUSTITUCION DEL ARTICULO 90 CON EFECTOS A PARTIR DEL 1/1/2017 AL 31/12/2017, SUSTITUCION DE LAS ESCALAS DEL ARTICULO 90"
2814,2814,"36-PE-2016","MODIFICACION DE LAS DEDUCCIONES Y ESCALAS DEL ARTICULO 23 DE LA LEY DE IMPUESTO A LAS GANANCIAS LEY 20628 (TO. 1997), SUSTITUCION DEL ARTICULO 90 CON EFECTOS A PARTIR DEL 1/1/2017 AL 31/12/2017, SUSTITUCION DE LAS ESCALAS DEL ARTICULO 90"
2815,2815,"36-PE-2016","MODIFICACION DE LAS DEDUCCIONES Y ESCALAS DEL ARTICULO 23 DE LA LEY DE IMPUESTO A LAS GANANCIAS LEY 20628 (TO. 1997), SUSTITUCION DEL ARTICULO 90 CON EFECTOS A PARTIR DEL 1/1/2017 AL 31/12/2017, SUSTITUCION DE LAS ESCALAS DEL ARTICULO 90"
2816,2816,"36-PE-2016","MODIFICACION DE LAS DEDUCCIONES Y ESCALAS DEL ARTICULO 23 DE LA LEY DE IMPUESTO A LAS GANANCIAS LEY 20628 (TO. 1997), SUSTITUCION DEL ARTICULO 90 CON EFECTOS A PARTIR DEL 1/1/2017 AL 31/12/2017, SUSTITUCION DE LAS ESCALAS DEL ARTICULO 90"
2817,2817,"8438-D-2016","PRORROGASE HASTA EL 31 DE DICIEMBRE DE 2019 LA EMERGENCIA SOCIAL."
2818,2818,"4556-D-15","EDIFICIO DE LA CAPILLA SEION, SITUADA EN LA CIUDAD DE ESQUEL, PROVINCIA DEL CHUBUT. DECLARESE MONUMENTO HISTORICO NACIONAL"
2819,2819,"96-D-16","CAPILLA DE LA ASUNCION DE LA VIRGEN DEL TRANSITO. UBICADA EN EL PUEBLO DE ASUNCION, DEPARTAMENTO DE LAVALLE, PROVINCIA DE MENDOZA. SE DECLARA MONUMENTO HISTORICO NACIONAL."
2820,2820,"1849-D-16","'CAPITAL NACIONAL DE LAS ORQUESTAS INFANTILES Y JUVENILES'. SE DECLARA COMO TAL A LA CIUDAD DE CHASCOMUS, PROVINCIA DE BUENOS AIRES (REPRODUCCION DEL EXPEDIENTE 9560-D-14)."
2821,2821,"134-D-16","DECLARAR CAPITAL NACIONAL DEL AJEDREZ, A LA LOCALIDAD DE POTRERO DE LOS FUNES, PROVINCIA DE SAN LUIS (REPRODUCCION DEL EXPEDIENTE 0773-D-10) (REPRODUCCION DEL EXPEDIENTE 0522-D-14)."
2822,2822,"68-S-15","DECLARAR FIESTA NACIONAL A LA 'FIESTA DEL TAMBERO Y SU FAMILIA', CON SEDE EN LA LOCALIDAD DE TRANSITO, PROVINCIA DE CORDOBA."
2823,2823,"105-S-14","LA RIOJA CAPITAL NACIONAL DEL PESEBRE."
2824,2824,"2301-D-16","'PATO' Y 'FUTBOL'. SE LOS INSTITUYE COMO 'DEPORTE NACIONAL' Y 'DEPORTE POPULAR ARGENTINO' RESPECTIVAMENTE."
2825,2825,"3281-D-16","FUTBOL. SE INSTITUYE COMO 'DEPORTE POPULAR ARGENTINO'."
2826,2826,"4673-D-16","'CUNA DE LA GESTA LIBERTADORA AMERICANA DEL CRUCE DE LOS ANDES'. DECLARESE AL DEPARTAMENTO DE LAS HERAS, PROVINCIA DE MENDOZA."
2827,2827,"3357-D-15","'FIESTA DEL CABALLO DE BRAGADO', QUE SE REALIZA EL SEGUNDO FIN DE SEMANA DEL MES DE OCTUBRE DE CADA AÑO EN LA CIUDAD DE BRAGADO, PROVINCIA DE BUENOS AIRES. SE LA DECLARA 'FIESTA NACIONAL'. INCLUYASE EN EL CALENDARIO NACIONAL."
2828,2828,"110-S-16","AUTORIZAR AL SR. PRESIDENTE DE LA NACION PARA AUSENTARSE DEL PAIS DURANTE EL AÑO 2017, CUANDO RAZONES DEL GOBIERNO ASI LO REQUIERAN."
2829,2829,"855-D-16","DECLARAR CAPITAL NACIONAL DEL GOLF A LA CIUDAD DE VILLA ALLENDE, PROVINCIA DE CORDOBA."
2830,2830,"91-S-15","DECLARAR 'CAPITAL NACIONAL DEL DEPORTISTA' A LA CIUDAD DE RIO TERCERO, PROVINCIA DE CORDOBA."
2831,2831,"839-D-16","'CAPITAL NACIONAL DEL DEPORTISTA'. SE DECLARA COMO TAL A LA CIUDAD DE RIO TERCERO, PROVINCIA DE CORDOBA (REPRODUCCION DEL EXPEDIENTE 9887-D-14)."
2832,2832,"5530-D-16","'CAPITAL NACIONAL DEL ASADO CON CUERO'. SE DECLARA COMO TAL A LA CIUDAD DE VIALE, DEPARTAMENTO PARANA, PROVINCIA DE ENTRE RIOS."
2833,2833,"5516-D-15","TEMPLOS DE LA CIUDAD DE ESPERANZA, PROVINCIA DE SANTA FE. DECLARESE MONUMENTOS HISTORICOS NACIONALES."
2834,2834,"6227-D-16","'FIESTA NACIONAL DE LA TRADICION'. SE DECLARA COMO TAL A LA 'FIESTA DE LA TRADICION JACHALLERA', QUE SE REALIZA ANUALMENTE EN LA LOCALIDAD DE JACHAL, PROVINCIA DE SAN JUAN."
2835,2835,"904-D-16","INTEGRACION IGUALITARIA DE LAS MUJERES EN COOPERATIVAS. MODIFICACION DEL ARTICULO 63 BIS Y 65 DE LA LEY 20337 DE COOPERATIVAS."
2836,2836,"8048-D-2016","MODIFICACIONES A LA LEY 25065 ESTABLECIENDO QUE LAS ENTIDADES FINANCIERAS EMISORAS DE LAS TARJETAS, NO PODRAN FIJAR COMISIONES O ARANCELES, TASA DE INTERCAMBIO Y/O TASA DE ADQUIRENCIA DIFERENCIADA ENTRE COMERCIOS."
2837,2837,"126-S-2016","ESTABLECER LA OBLIGATORIEDAD DE DEBATES PREELECTORALES PUBLICOS A LOS CANDIDATOS A PRESIDENTE DE LA NACION."
2838,2838,"126-S-2016","ESTABLECER LA OBLIGATORIEDAD DE DEBATES PREELECTORALES PUBLICOS A LOS CANDIDATOS A PRESIDENTE DE LA NACION."
