id,voting_id,legislador_id,legislador,bloque_id,bloque,provincia_id,provincia,voto
277202,1079,890,"MONGELO, José Ricardo",1,"Frente para la Victoria - PJ",5,Chaco,AUSENTE
277203,1079,891,"MONTENEGRO, Olinda",6,"Unión Cívica Radical",5,Chaco,AUSENTE
277204,1079,892,"MONTI, Lucrecia Etelvina",67,"Justicialista Nacional",2,C.A.B.A.,NEGATIVO
277205,1079,994,"MORANDINI, Norma Elena",82,"Partido Nuevo Contra la Corrupción",3,Córdoba,ABSTENCION
277206,1079,995,"MORENO, Carlos Julio",1,"Frente para la Victoria - PJ",1,"Buenos Aires",AFIRMATIVO
277207,1079,996,"MORINI, Pedro Juan",6,"Unión Cívica Radical",21,"Santa Fe",AUSENTE
277208,1079,171,"MULLER, Mabel Hilda",109,"Peronista Federal",1,"Buenos Aires",AFIRMATIVO
277209,1079,1029,"NAIM, Lidia Lucía",60,A.R.I,1,"Buenos Aires",NEGATIVO
277210,1079,178,"NEGRI, Mario Raúl",6,"Unión Cívica Radical",3,Córdoba,AUSENTE
277211,1079,894,"NEMIROVSCI, Osvaldo Mario",1,"Frente para la Victoria - PJ",16,"Río Negro",AFIRMATIVO
277212,1079,179,"NIEVA, Alejandro Mario",6,"Unión Cívica Radical",10,Jujuy,AUSENTE
277213,1079,997,"OLIVA, Cristian Rodolfo",6,"Unión Cívica Radical",22,"Santiago del Estero",AFIRMATIVO
277214,1079,895,"OLMOS, Graciela Hortencia",1,"Frente para la Victoria - PJ",22,"Santiago del Estero",AFIRMATIVO
277215,1079,787,"OSORIO, Marta Lucía",1,"Frente para la Victoria - PJ",11,"La Pampa",AFIRMATIVO
277216,1079,789,"OSUNA, Blanca Inés",1,"Frente para la Victoria - PJ",8,"Entre Ríos",AFIRMATIVO
277217,1079,660,"OVIEDO, Alejandra Beatriz",67,"Justicialista Nacional",12,"La Rioja",AUSENTE
277218,1079,896,"PANZONI, Patricia Ester",6,"Unión Cívica Radical",1,"Buenos Aires",AUSENTE
277219,1079,999,"PASTORIZA, Eduardo Antonio",1,"Frente para la Victoria - PJ",4,Catamarca,AUSENTE
277220,1079,897,"PEREZ, Alberto Cesar",16,"Movimiento Popular Neuquino",15,Neuquén,AFIRMATIVO
277221,1079,898,"PEREZ, José Adrián",60,A.R.I,1,"Buenos Aires",NEGATIVO
277222,1079,899,"PEREZ, Mirta",109,"Peronista Federal",1,"Buenos Aires",AFIRMATIVO
277223,1079,900,"PERIE, Hugo Rubén",1,"Frente para la Victoria - PJ",7,Corrientes,AFIRMATIVO
277224,1079,901,"PESO, Stella Marys",67,"Justicialista Nacional",14,Misiones,AUSENTE
277225,1079,902,"PINEDO, Federico",111,"Propuesta Republicana",2,C.A.B.A.,AUSENTE
277226,1079,903,"POGGI, Claudio Javier",77,"Frente del Movimiento Popular",19,"San Luis",AUSENTE
277227,1079,1000,"PORTO, Héctor Norberto",109,"Peronista Federal",1,"Buenos Aires",AFIRMATIVO
277228,1079,667,"QUIROZ, Elsa Siria",60,A.R.I,1,"Buenos Aires",NEGATIVO
277229,1079,342,"RAIMUNDI, Carlos",60,A.R.I,1,"Buenos Aires",NEGATIVO
277230,1079,1001,"RECALDE, Héctor Pedro",1,"Frente para la Victoria - PJ",1,"Buenos Aires",AUSENTE
277231,1079,904,"RICHTER, Ana",1,"Frente para la Victoria - PJ",3,Córdoba,AFIRMATIVO
277232,1079,799,"RICO, María del Carmen Cecilia",109,"Peronista Federal",1,"Buenos Aires",AUSENTE
277233,1079,905,"RIOS, María Fabiana",60,A.R.I,23,"Tierra del Fuego",NEGATIVO
277234,1079,906,"RITONDO, Cristian",127,"Propuesta Peronista",2,C.A.B.A.,AUSENTE
277235,1079,801,"RODRIGUEZ, Marcela Virginia",60,A.R.I,1,"Buenos Aires",AUSENTE
277236,1079,908,"RODRIGUEZ, Oscar Ernesto R.",109,"Peronista Federal",1,"Buenos Aires",AFIRMATIVO
277237,1079,1002,"ROJKES de ALPEROVICH, Beatriz Liliana",1,"Frente para la Victoria - PJ",24,Tucumán,AFIRMATIVO
277238,1079,1030,"ROMAN, Carmen",1,"Frente para la Victoria - PJ",9,Formosa,AFIRMATIVO
277239,1079,909,"ROMERO, Rosario",1,"Frente para la Victoria - PJ",8,"Entre Ríos",AFIRMATIVO
277240,1079,910,"ROQUEL, Rodolfo",1,"Frente para la Victoria - PJ",9,Formosa,AFIRMATIVO
277241,1079,1003,"ROSSI, Agustín",1,"Frente para la Victoria - PJ",21,"Santa Fe",AFIRMATIVO
277242,1079,1004,"ROSSO, Graciela Zulema",1,"Frente para la Victoria - PJ",1,"Buenos Aires",AFIRMATIVO
277243,1079,1005,"ROZAS, Angel",6,"Unión Cívica Radical",5,Chaco,AUSENTE
277244,1079,370,"RUCKAUF, Carlos Federico",109,"Peronista Federal",1,"Buenos Aires",AUSENTE
277245,1079,1006,"SALIM, Juan Arturo",1,"Frente para la Victoria - PJ",24,Tucumán,AFIRMATIVO
277246,1079,1007,"SALUM, Osvaldo Rubén",1,"Frente para la Victoria - PJ",17,Salta,AFIRMATIVO
277247,1079,474,"SANTANDER, Mario Armando",109,"Peronista Federal",12,"La Rioja",AUSENTE
277248,1079,1008,"SARGHINI, Jorge Emilio",67,"Justicialista Nacional",1,"Buenos Aires",NEGATIVO
277249,1079,911,"SARTORI, Diego Horacio",1,"Frente para la Victoria - PJ",14,Misiones,AUSENTE
